# DEC: -19.5125444444444
# TRANSIENT_ID: 75564
# REDSHIFT_ERR: None
# SPECTRUM_NOTES: None
# OBS_GROUP_ID: 55
# RLAP: None
# OBS_DATE: 2021-03-22 00:00:00+00:00
# UNIT_ID: None
# SPEC_DATA_FILE: None
# RA: 198.256583333333
# SPEC_PHASE: None
# SNID_PLOT_FILE: None
# FOLLOWUP_ID: None
# REDSHIFT_QUALITY: None
# DATA_QUALITY_ID: 7
# SPEC_PLOT_FILE: None
# REDSHIFT: None
# INSTRUMENT_ID: 1

wavelength,flux,fluxerr
3699.661,1.84051e+00,1.48511e-01
3702.192,2.18591e+00,1.53348e-01
3704.723,2.18956e+00,1.47212e-01
3707.254,2.38440e+00,1.62856e-01
3709.785,2.27769e+00,1.63567e-01
3712.316,2.44782e+00,1.57775e-01
3714.847,2.64881e+00,1.58688e-01
3717.378,2.82413e+00,1.58503e-01
3719.909,2.34501e+00,1.54152e-01
3722.440,2.35245e+00,1.61071e-01
3724.971,2.82819e+00,1.60114e-01
3727.502,2.76344e+00,1.57492e-01
3730.033,2.74575e+00,1.51303e-01
3732.564,2.85132e+00,1.54801e-01
3735.095,3.00839e+00,1.67473e-01
3737.626,3.03082e+00,1.66984e-01
3740.157,3.21625e+00,1.61197e-01
3742.689,3.29269e+00,1.56347e-01
3745.220,3.25879e+00,1.58494e-01
3747.751,3.23402e+00,1.74825e-01
3750.282,3.42692e+00,1.70087e-01
3752.813,3.31791e+00,1.57253e-01
3755.344,3.36882e+00,1.54083e-01
3757.875,3.30489e+00,1.55151e-01
3760.406,3.87676e+00,1.67334e-01
3762.937,3.75246e+00,1.71065e-01
3765.468,3.88804e+00,1.66319e-01
3767.999,3.74070e+00,1.52797e-01
3770.530,4.03065e+00,1.58708e-01
3773.061,4.07580e+00,1.64832e-01
3775.592,4.21041e+00,1.76068e-01
3778.123,4.47969e+00,1.76890e-01
3780.654,4.64511e+00,1.67142e-01
3783.185,4.68615e+00,1.64437e-01
3785.716,4.80303e+00,1.68071e-01
3788.247,5.02338e+00,1.83316e-01
3790.778,5.10096e+00,1.84595e-01
3793.309,4.98096e+00,1.69150e-01
3795.840,5.32909e+00,1.62942e-01
3798.371,5.85591e+00,1.72043e-01
3800.902,6.00609e+00,1.85690e-01
3803.433,5.92540e+00,1.90290e-01
3805.964,6.28696e+00,1.84771e-01
3808.495,5.84911e+00,1.70985e-01
3811.026,5.87077e+00,1.70166e-01
3813.557,6.25173e+00,1.81365e-01
3816.088,6.29327e+00,1.89371e-01
3818.619,6.58781e+00,1.86268e-01
3821.150,6.53268e+00,1.72558e-01
3823.681,6.95409e+00,1.73083e-01
3826.212,6.98958e+00,1.78647e-01
3828.743,6.93489e+00,1.92421e-01
3831.274,7.46675e+00,1.95590e-01
3833.805,7.51461e+00,1.81023e-01
3836.336,7.76803e+00,1.76667e-01
3838.868,7.84768e+00,1.83114e-01
3841.399,7.84601e+00,1.94480e-01
3843.930,7.89684e+00,1.99354e-01
3846.461,8.13254e+00,1.88469e-01
3848.992,8.37086e+00,1.80896e-01
3851.523,8.23115e+00,1.80556e-01
3854.054,8.78421e+00,1.95276e-01
3856.585,8.84340e+00,2.01498e-01
3859.116,8.86888e+00,1.92768e-01
3861.647,8.68064e+00,1.79390e-01
3864.178,8.69596e+00,1.79557e-01
3866.709,8.60878e+00,1.85293e-01
3869.240,9.17976e+00,1.99663e-01
3871.771,8.97074e+00,1.95587e-01
3874.302,9.12863e+00,1.81857e-01
3876.833,9.02851e+00,1.77497e-01
3879.364,9.04911e+00,1.82353e-01
3881.895,9.09944e+00,1.95806e-01
3884.426,8.95944e+00,1.94467e-01
3886.957,9.39621e+00,1.84066e-01
3889.488,9.48453e+00,1.78231e-01
3892.019,9.42091e+00,1.80479e-01
3894.550,9.29883e+00,1.90803e-01
3897.081,9.53733e+00,1.98974e-01
3899.612,9.53512e+00,1.88572e-01
3902.143,9.89231e+00,1.81635e-01
3904.674,9.62408e+00,1.79232e-01
3907.205,9.33383e+00,1.86957e-01
3909.736,9.59127e+00,1.98945e-01
3912.267,9.30194e+00,1.91076e-01
3914.798,9.45057e+00,1.80408e-01
3917.329,9.57867e+00,1.75457e-01
3919.860,9.93006e+00,1.82764e-01
3922.391,9.96696e+00,1.95657e-01
3924.922,9.99056e+00,1.94820e-01
3927.453,9.99219e+00,1.78653e-01
3929.984,1.01112e+01,1.72409e-01
3932.515,9.75964e+00,1.70736e-01
3935.047,9.97116e+00,1.84052e-01
3937.578,1.04657e+01,1.92773e-01
3940.109,1.05556e+01,1.86305e-01
3942.640,1.06416e+01,1.78844e-01
3945.171,1.03211e+01,1.76309e-01
3947.702,1.07710e+01,1.88435e-01
3950.233,1.07304e+01,1.96655e-01
3952.764,1.05374e+01,1.86608e-01
3955.295,1.05797e+01,1.76429e-01
3957.826,1.07681e+01,1.75671e-01
3960.357,1.06794e+01,1.80350e-01
3962.888,1.06481e+01,1.91229e-01
3965.419,1.06279e+01,1.86732e-01
3967.950,1.01964e+01,1.69059e-01
3970.481,1.00852e+01,1.63041e-01
3973.012,1.05731e+01,1.71257e-01
3975.543,1.08676e+01,1.86591e-01
3978.074,1.07044e+01,1.89838e-01
3980.605,1.07694e+01,1.79177e-01
3983.136,1.08607e+01,1.71664e-01
3985.667,1.04884e+01,1.69479e-01
3988.198,1.05709e+01,1.80890e-01
3990.729,1.06608e+01,1.88343e-01
3993.260,1.07469e+01,1.81327e-01
3995.791,1.05487e+01,1.69276e-01
3998.322,1.04657e+01,1.67319e-01
4000.853,1.04384e+01,1.73749e-01
4003.384,1.01757e+01,1.81952e-01
4005.915,1.02220e+01,1.79026e-01
4008.446,1.05138e+01,1.69333e-01
4010.977,1.03184e+01,1.63929e-01
4013.508,1.04121e+01,1.68550e-01
4016.039,1.03281e+01,1.80779e-01
4018.570,1.00479e+01,1.81175e-01
4021.101,1.02619e+01,1.72029e-01
4023.632,1.00363e+01,1.63755e-01
4026.163,9.85902e+00,1.63545e-01
4028.694,1.00032e+01,1.73133e-01
4031.225,1.01624e+01,1.77410e-01
4033.757,1.02561e+01,1.69741e-01
4036.288,9.98821e+00,1.58298e-01
4038.819,1.00364e+01,1.59543e-01
4041.350,9.93669e+00,1.66345e-01
4043.881,9.92254e+00,1.79701e-01
4046.412,9.86781e+00,1.85504e-01
4048.943,9.92036e+00,1.71178e-01
4051.474,9.97312e+00,1.60043e-01
4054.005,9.74434e+00,1.60429e-01
4056.536,9.80309e+00,1.71328e-01
4059.067,9.83185e+00,1.71053e-01
4061.598,9.98266e+00,1.59014e-01
4064.129,9.76127e+00,1.52128e-01
4066.660,9.98875e+00,1.56394e-01
4069.191,9.98606e+00,1.65865e-01
4071.722,1.00745e+01,1.69853e-01
4074.253,1.00359e+01,1.61440e-01
4076.784,9.95596e+00,1.53592e-01
4079.315,9.77925e+00,1.53767e-01
4081.846,1.00095e+01,1.62404e-01
4084.377,1.01312e+01,1.69316e-01
4086.908,1.04279e+01,1.66150e-01
4089.439,1.03802e+01,1.55431e-01
4091.970,1.05749e+01,1.53976e-01
4094.501,1.06967e+01,1.59932e-01
4097.032,1.04629e+01,1.68953e-01
4099.563,1.03521e+01,1.66877e-01
4102.094,1.05259e+01,1.54930e-01
4104.625,1.05787e+01,1.51292e-01
4107.156,1.04437e+01,1.54352e-01
4109.687,1.03111e+01,1.64122e-01
4112.218,1.06391e+01,1.68928e-01
4114.749,1.04282e+01,1.57380e-01
4117.280,1.06069e+01,1.51390e-01
4119.811,1.04871e+01,1.51385e-01
4122.342,1.06174e+01,1.60845e-01
4124.873,1.03353e+01,1.64666e-01
4127.404,1.04038e+01,1.58323e-01
4129.936,1.03339e+01,1.48619e-01
4132.467,1.01440e+01,1.44607e-01
4134.998,1.01295e+01,1.52725e-01
4137.529,1.02649e+01,1.62754e-01
4140.060,1.01664e+01,1.59550e-01
4142.591,1.02066e+01,1.47760e-01
4145.122,9.94646e+00,1.42249e-01
4147.653,9.88958e+00,1.46168e-01
4150.184,9.98150e+00,1.57751e-01
4152.715,9.86055e+00,1.58320e-01
4155.246,9.73216e+00,1.46308e-01
4157.777,9.63062e+00,1.39356e-01
4160.308,9.33787e+00,1.39477e-01
4162.839,9.40834e+00,1.49728e-01
4165.370,9.60129e+00,1.55055e-01
4167.901,9.27263e+00,1.46233e-01
4170.432,9.39515e+00,1.38221e-01
4172.963,9.51870e+00,1.37667e-01
4175.494,9.50087e+00,1.44343e-01
4178.025,9.49872e+00,1.51674e-01
4180.556,9.26161e+00,1.47011e-01
4183.087,9.06870e+00,1.36124e-01
4185.618,9.16864e+00,1.34065e-01
4188.149,9.09651e+00,1.37354e-01
4190.680,8.81932e+00,1.47061e-01
4193.211,8.96817e+00,1.47421e-01
4195.742,8.98238e+00,1.36509e-01
4198.273,8.98917e+00,1.31445e-01
4200.804,8.70725e+00,1.32031e-01
4203.335,8.37873e+00,1.39140e-01
4205.866,8.30962e+00,1.42241e-01
4208.397,8.18400e+00,1.33655e-01
4210.928,8.12797e+00,1.27160e-01
4213.459,7.97648e+00,1.26264e-01
4215.990,7.78866e+00,1.31281e-01
4218.521,7.56901e+00,1.36212e-01
4221.052,7.61837e+00,1.32316e-01
4223.583,7.50593e+00,1.22555e-01
4226.115,7.41745e+00,1.20144e-01
4228.646,7.22825e+00,1.23534e-01
4231.177,7.20313e+00,1.32390e-01
4233.708,6.96508e+00,1.28906e-01
4236.239,6.86228e+00,1.20185e-01
4238.770,6.78984e+00,1.15783e-01
4241.301,6.57874e+00,1.16433e-01
4243.832,6.51895e+00,1.25312e-01
4246.363,6.49858e+00,1.27912e-01
4248.894,6.62969e+00,1.20934e-01
4251.425,6.48389e+00,1.13786e-01
4253.956,6.40845e+00,1.13390e-01
4256.487,6.21610e+00,1.18498e-01
4259.018,6.44296e+00,1.24750e-01
4261.549,6.00411e+00,1.17041e-01
4264.080,6.06432e+00,1.10702e-01
4266.611,6.04793e+00,1.09890e-01
4269.142,5.92110e+00,1.13075e-01
4271.673,5.80887e+00,1.18629e-01
4274.204,5.54736e+00,1.33957e-01
4276.735,6.01769e+00,1.16466e-01
4279.266,5.88551e+00,1.07782e-01
4281.797,5.81718e+00,1.10574e-01
4284.328,5.54443e+00,1.16742e-01
4286.859,5.49033e+00,1.16909e-01
4289.390,5.64764e+00,1.10149e-01
4291.921,5.71796e+00,1.06302e-01
4294.452,5.64890e+00,1.07565e-01
4296.983,5.45152e+00,1.12192e-01
4299.514,5.54501e+00,1.15273e-01
4302.045,5.54719e+00,1.10046e-01
4304.576,5.59853e+00,1.05335e-01
4307.107,5.67816e+00,1.05202e-01
4309.638,5.67515e+00,1.10030e-01
4312.169,5.80239e+00,1.17830e-01
4314.700,5.72837e+00,1.16411e-01
4317.231,5.73952e+00,1.09661e-01
4319.762,5.81771e+00,1.07851e-01
4322.294,5.99782e+00,1.12416e-01
4324.825,5.75837e+00,1.18743e-01
4327.356,5.80470e+00,1.18685e-01
4329.887,6.02958e+00,1.12002e-01
4332.418,5.89452e+00,1.07187e-01
4334.949,6.11225e+00,1.10595e-01
4337.480,5.95868e+00,1.15607e-01
4340.011,6.22371e+00,1.20511e-01
4342.542,6.31740e+00,1.15193e-01
4345.073,6.42455e+00,1.11156e-01
4347.604,6.13748e+00,1.09802e-01
4350.135,5.94268e+00,1.14417e-01
4352.666,6.11008e+00,1.21330e-01
4355.197,6.36709e+00,1.30580e-01
4357.728,6.37247e+00,1.33043e-01
4360.259,6.26213e+00,1.29591e-01
4362.790,6.62803e+00,1.24175e-01
4365.321,6.53824e+00,1.25528e-01
4367.852,6.71099e+00,1.25198e-01
4370.383,6.73103e+00,1.15670e-01
4372.914,6.63788e+00,1.11922e-01
4375.445,6.54525e+00,1.14008e-01
4377.976,6.61526e+00,1.21620e-01
4380.507,6.86067e+00,1.24832e-01
4383.038,6.92213e+00,1.17069e-01
4385.569,6.82866e+00,1.11337e-01
4388.100,6.78755e+00,1.12088e-01
4390.631,6.85254e+00,1.19363e-01
4393.162,6.92096e+00,1.23845e-01
4395.693,6.88256e+00,1.20001e-01
4398.224,6.88186e+00,1.14350e-01
4400.755,6.89471e+00,1.11213e-01
4403.286,6.92879e+00,1.18037e-01
4405.817,6.93978e+00,1.25096e-01
4408.348,6.73261e+00,1.22292e-01
4410.879,6.71673e+00,1.14450e-01
4413.410,6.97336e+00,1.13545e-01
4415.941,6.72435e+00,1.14920e-01
4418.472,6.65754e+00,1.23112e-01
4421.004,6.33937e+00,1.22654e-01
4423.535,6.39660e+00,1.14620e-01
4426.066,6.32655e+00,1.10548e-01
4428.597,6.32385e+00,1.11385e-01
4431.128,6.30343e+00,1.18182e-01
4433.659,6.21790e+00,1.21305e-01
4436.190,6.22751e+00,1.16907e-01
4438.721,6.36323e+00,1.11786e-01
4441.252,6.38249e+00,1.11353e-01
4443.783,6.28075e+00,1.15932e-01
4446.314,6.40336e+00,1.23182e-01
4448.845,6.46409e+00,1.21244e-01
4451.376,6.61655e+00,1.13917e-01
4453.907,6.54708e+00,1.10741e-01
4456.438,6.81934e+00,1.16418e-01
4458.969,6.82331e+00,1.25298e-01
4461.500,6.57997e+00,1.24782e-01
4464.031,6.84498e+00,1.16829e-01
4466.562,6.96050e+00,1.13401e-01
4469.093,7.04851e+00,1.15446e-01
4471.624,7.13566e+00,1.23650e-01
4474.155,7.11021e+00,1.26638e-01
4476.686,7.00340e+00,1.20063e-01
4479.217,7.15146e+00,1.14497e-01
4481.748,7.21046e+00,1.14483e-01
4484.279,7.29765e+00,1.21207e-01
4486.810,7.27768e+00,1.27102e-01
4489.341,7.35010e+00,1.23498e-01
4491.872,7.41442e+00,1.15706e-01
4494.403,7.29219e+00,1.13382e-01
4496.934,7.15302e+00,1.16830e-01
4499.465,7.37312e+00,1.26457e-01
4501.996,7.37596e+00,1.25810e-01
4504.527,7.28235e+00,1.15752e-01
4507.058,7.10993e+00,1.11535e-01
4509.589,7.22443e+00,1.14033e-01
4512.120,7.07418e+00,1.20762e-01
4514.651,7.14671e+00,1.23520e-01
4517.183,7.13481e+00,1.15765e-01
4519.714,7.13997e+00,1.10647e-01
4522.245,7.02991e+00,1.09925e-01
4524.776,7.03238e+00,1.16013e-01
4527.307,7.16403e+00,1.20899e-01
4529.838,6.99349e+00,1.15909e-01
4532.369,7.15985e+00,1.10086e-01
4534.900,7.12855e+00,1.08759e-01
4537.431,7.05060e+00,1.12040e-01
4539.962,7.17569e+00,1.20214e-01
4542.493,7.01634e+00,1.17922e-01
4545.024,7.25196e+00,1.10409e-01
4547.555,7.16121e+00,1.06980e-01
4550.086,7.16462e+00,1.09767e-01
4552.617,7.31879e+00,1.18101e-01
4555.148,7.25043e+00,1.18684e-01
4557.679,7.12411e+00,1.09761e-01
4560.210,7.07691e+00,1.05597e-01
4562.741,7.35709e+00,1.07800e-01
4565.272,7.25080e+00,1.13454e-01
4567.803,7.24847e+00,1.16621e-01
4570.334,7.21507e+00,1.11569e-01
4572.865,7.12525e+00,1.04909e-01
4575.396,7.11102e+00,1.04296e-01
4577.927,7.06737e+00,1.08500e-01
4580.458,6.83060e+00,1.12926e-01
4582.989,6.67978e+00,1.09383e-01
4585.520,6.82744e+00,1.02589e-01
4588.051,6.82376e+00,1.00625e-01
4590.582,6.72889e+00,1.03412e-01
4593.113,6.53489e+00,1.10001e-01
4595.644,6.67192e+00,1.10790e-01
4598.175,6.61730e+00,1.02457e-01
4600.706,6.82787e+00,9.98461e-02
4603.237,6.78956e+00,1.00863e-01
4605.768,6.80057e+00,1.07246e-01
4608.299,6.83149e+00,1.10186e-01
4610.830,6.80269e+00,1.04576e-01
4613.362,6.69262e+00,9.89939e-02
4615.893,6.74137e+00,9.94267e-02
4618.424,6.69926e+00,1.03040e-01
4620.955,6.63476e+00,1.08168e-01
4623.486,6.73077e+00,1.05587e-01
4626.017,6.64588e+00,9.87683e-02
4628.548,6.60936e+00,9.69162e-02
4631.079,6.42047e+00,9.90431e-02
4633.610,6.49552e+00,1.07036e-01
4636.141,6.60938e+00,1.06790e-01
4638.672,6.64842e+00,9.88947e-02
4641.203,6.62188e+00,9.56661e-02
4643.734,6.64049e+00,9.77721e-02
4646.265,6.44521e+00,1.03035e-01
4648.796,6.68917e+00,1.06351e-01
4651.327,6.44561e+00,9.86131e-02
4653.858,6.48329e+00,9.45499e-02
4656.389,6.24273e+00,9.36645e-02
4658.920,6.16447e+00,9.84191e-02
4661.451,6.07933e+00,1.02347e-01
4663.982,6.06155e+00,9.89196e-02
4666.513,5.87731e+00,9.17354e-02
4669.044,5.84325e+00,9.04723e-02
4671.575,5.79742e+00,9.39223e-02
4674.106,5.61893e+00,9.88386e-02
4676.637,5.42850e+00,9.60487e-02
4679.168,5.48601e+00,8.93158e-02
4681.699,5.35640e+00,8.60086e-02
4684.230,5.33174e+00,8.77111e-02
4686.761,5.38193e+00,9.46454e-02
4689.292,5.34169e+00,9.48702e-02
4691.823,5.21783e+00,8.79276e-02
4694.354,5.06924e+00,8.35077e-02
4696.885,5.17311e+00,8.46742e-02
4699.416,5.06795e+00,8.92965e-02
4701.947,5.03252e+00,9.15080e-02
4704.478,5.05605e+00,8.67924e-02
4707.009,5.12478e+00,8.35693e-02
4709.540,5.19938e+00,8.33775e-02
4712.072,5.12691e+00,8.61788e-02
4714.603,5.20076e+00,9.19290e-02
4717.134,5.18740e+00,9.00097e-02
4719.665,5.26403e+00,8.43436e-02
4722.196,5.08208e+00,8.13047e-02
4724.727,4.97887e+00,8.34159e-02
4727.258,5.16298e+00,9.11977e-02
4729.789,5.32337e+00,9.19562e-02
4732.320,5.21706e+00,8.50114e-02
4734.851,5.20924e+00,8.23278e-02
4737.382,5.06060e+00,8.28941e-02
4739.913,4.98439e+00,8.80174e-02
4742.444,5.01918e+00,9.05377e-02
4744.975,5.15538e+00,8.65790e-02
4747.506,5.23555e+00,8.20502e-02
4750.037,5.10334e+00,8.07648e-02
4752.568,5.11014e+00,8.53029e-02
4755.099,5.05201e+00,8.94667e-02
4757.630,5.07441e+00,8.68961e-02
4760.161,5.09033e+00,8.10326e-02
4762.692,5.15321e+00,7.99408e-02
4765.223,5.21059e+00,8.30709e-02
4767.754,5.24624e+00,8.96931e-02
4770.285,5.13102e+00,8.81466e-02
4772.816,5.18073e+00,8.24555e-02
4775.347,5.17574e+00,8.09308e-02
4777.878,5.18497e+00,8.24297e-02
4780.409,5.10472e+00,8.71399e-02
4782.940,5.08899e+00,8.81003e-02
4785.471,5.15721e+00,8.33865e-02
4788.002,5.18956e+00,7.97058e-02
4790.533,5.03938e+00,7.90655e-02
4793.064,5.13990e+00,8.42146e-02
4795.595,4.99759e+00,8.68631e-02
4798.126,5.13238e+00,8.42373e-02
4800.657,5.06763e+00,7.91892e-02
4803.188,5.13414e+00,7.87799e-02
4805.719,5.02492e+00,8.08425e-02
4808.251,5.10799e+00,8.67369e-02
4810.782,5.05762e+00,8.56660e-02
4813.313,5.01264e+00,7.94581e-02
4815.844,4.97616e+00,7.73207e-02
4818.375,4.88239e+00,7.88960e-02
4820.906,4.87182e+00,8.44414e-02
4823.437,4.79540e+00,8.47487e-02
4825.968,4.99792e+00,8.07868e-02
4828.499,4.81496e+00,7.67058e-02
4831.030,4.76316e+00,7.72224e-02
4833.561,4.90179e+00,8.27921e-02
4836.092,4.77823e+00,8.44467e-02
4838.623,4.62676e+00,8.03543e-02
4841.154,4.49334e+00,7.47335e-02
4843.685,4.57808e+00,7.49266e-02
4846.216,4.63934e+00,7.88122e-02
4848.747,4.54724e+00,8.26649e-02
4851.278,4.51195e+00,8.07328e-02
4853.809,4.50669e+00,7.52217e-02
4856.340,4.36100e+00,7.26567e-02
4858.871,4.35566e+00,7.45016e-02
4861.402,4.49174e+00,8.13995e-02
4863.933,4.38053e+00,8.08579e-02
4866.464,4.25728e+00,7.50108e-02
4868.995,4.34047e+00,7.24172e-02
4871.526,4.31384e+00,7.35585e-02
4874.057,4.21776e+00,7.77433e-02
4876.588,4.40130e+00,8.08633e-02
4879.119,4.33726e+00,7.70339e-02
4881.650,4.33513e+00,7.27226e-02
4884.181,4.20838e+00,7.17794e-02
4886.712,4.09680e+00,7.46929e-02
4889.243,4.13671e+00,7.83216e-02
4891.774,4.13671e+00,7.65052e-02
4894.305,3.96884e+00,7.10008e-02
4896.836,3.94493e+00,6.96567e-02
4899.367,3.99416e+00,7.26246e-02
4901.898,3.94188e+00,7.74801e-02
4904.430,4.10267e+00,7.82611e-02
4906.961,3.94007e+00,7.15644e-02
4909.492,3.81295e+00,6.79635e-02
4912.023,3.88516e+00,7.03752e-02
4914.554,3.90479e+00,7.51221e-02
4917.085,3.87019e+00,7.62122e-02
4919.616,3.86715e+00,7.18621e-02
4922.147,3.92541e+00,6.88843e-02
4924.678,3.89078e+00,6.90125e-02
4927.209,3.96549e+00,7.34971e-02
4929.740,3.82336e+00,7.54840e-02
4932.271,3.85919e+00,7.28708e-02
4934.802,3.96928e+00,6.97123e-02
4937.333,3.80975e+00,6.77497e-02
4939.864,3.89928e+00,7.15038e-02
4942.395,3.89254e+00,7.64675e-02
4944.926,3.92378e+00,7.57148e-02
4947.457,3.87060e+00,7.01207e-02
4949.988,3.86274e+00,6.84005e-02
4952.519,3.88162e+00,7.01669e-02
4955.050,3.94059e+00,7.56757e-02
4957.581,3.93151e+00,7.63228e-02
4960.112,3.88855e+00,7.11970e-02
4962.643,3.90151e+00,6.92127e-02
4965.174,3.89813e+00,6.95518e-02
4967.705,3.93349e+00,7.37635e-02
4970.236,3.91376e+00,7.64098e-02
4972.767,4.08005e+00,7.48997e-02
4975.298,4.02555e+00,7.06384e-02
4977.829,3.93105e+00,7.01226e-02
4980.360,4.07131e+00,7.47790e-02
4982.891,4.06518e+00,7.91383e-02
4985.422,4.02210e+00,7.73680e-02
4987.953,4.02079e+00,7.19955e-02
4990.484,4.09093e+00,7.06151e-02
4993.015,4.09342e+00,7.24429e-02
4995.546,4.12849e+00,7.79085e-02
4998.077,4.15573e+00,7.80232e-02
5000.608,4.19648e+00,7.35889e-02
5003.140,4.25517e+00,7.07046e-02
5005.671,4.21888e+00,7.11320e-02
5008.202,4.33458e+00,7.63692e-02
5010.733,4.16025e+00,7.72584e-02
5013.264,4.35592e+00,7.44552e-02
5015.795,4.44068e+00,7.16170e-02
5018.326,4.38024e+00,7.11441e-02
