# DEC: -19.5123888888889
# TRANSIENT_ID: 75564
# REDSHIFT_ERR: None
# SPECTRUM_NOTES: None
# OBS_GROUP_ID: 55
# RLAP: None
# OBS_DATE: 2021-05-12 00:00:00+00:00
# UNIT_ID: None
# SPEC_DATA_FILE: None
# RA: 198.256166666667
# SPEC_PHASE: None
# SNID_PLOT_FILE: None
# FOLLOWUP_ID: None
# REDSHIFT_QUALITY: None
# DATA_QUALITY_ID: None
# SPEC_PLOT_FILE: None
# REDSHIFT: None
# INSTRUMENT_ID: 7

wavelength,flux,fluxerr
4674.049,1.68083e+00,1.42378e-02
4675.233,1.68827e+00,1.38962e-02
4676.417,1.67924e+00,1.35165e-02
4677.601,1.68871e+00,1.32788e-02
4678.785,1.69779e+00,1.31197e-02
4684.705,1.71138e+00,1.32396e-02
4685.889,1.70635e+00,1.34719e-02
4688.257,1.67818e+00,1.39636e-02
4694.176,1.61735e+00,1.34571e-02
4695.360,1.58772e+00,1.30190e-02
4700.096,1.53597e+00,1.22565e-02
4701.280,1.50332e+00,1.21597e-02
4703.647,1.42601e+00,1.20996e-02
4704.831,1.43096e+00,1.23367e-02
4706.015,1.40880e+00,1.24986e-02
4707.199,1.36747e+00,1.26408e-02
4711.935,1.26687e+00,1.21371e-02
4714.303,1.22571e+00,1.14002e-02
4717.855,1.17629e+00,1.07623e-02
4720.222,1.10374e+00,1.04430e-02
4721.406,1.08775e+00,1.04598e-02
4722.590,1.10223e+00,1.06859e-02
4726.142,1.02147e+00,1.10707e-02
4732.062,9.46616e-01,1.02047e-02
4735.613,9.23804e-01,9.58547e-03
4740.349,8.60466e-01,9.36719e-03
4741.533,8.41185e-01,9.41266e-03
4746.269,7.93964e-01,1.00964e-02
4752.188,7.72362e-01,8.99631e-03
4755.740,7.60779e-01,8.70024e-03
4756.924,7.42773e-01,8.55655e-03
4758.108,7.36658e-01,8.59888e-03
4759.292,7.33447e-01,8.69544e-03
4764.027,7.32187e-01,9.47642e-03
4765.211,7.28253e-01,9.68535e-03
4766.395,7.16802e-01,9.53115e-03
4768.763,7.21975e-01,9.04897e-03
4771.131,7.20467e-01,9.19132e-03
4773.499,7.35959e-01,8.56178e-03
4777.051,7.34548e-01,8.62007e-03
4778.234,7.39182e-01,8.73076e-03
4779.418,7.41557e-01,8.87789e-03
4781.786,7.49576e-01,9.39459e-03
4786.522,7.12086e-01,9.21006e-03
4787.706,7.02388e-01,8.95920e-03
4788.890,7.01569e-01,8.66129e-03
4791.258,6.92455e-01,8.33019e-03
4793.625,6.75254e-01,8.16021e-03
4794.809,6.69966e-01,8.16119e-03
4795.993,6.56924e-01,8.16150e-03
4799.545,6.39423e-01,8.50222e-03
4800.729,5.94759e-01,8.44800e-03
4801.913,6.22657e-01,8.89482e-03
4804.281,6.18274e-01,8.75331e-03
4805.465,6.48785e-01,8.91808e-03
4810.200,6.06111e-01,7.79906e-03
4812.568,6.36162e-01,7.92494e-03
4814.936,6.33817e-01,8.02382e-03
4816.120,6.34705e-01,8.17641e-03
4817.304,6.42041e-01,8.36055e-03
4820.856,6.40318e-01,9.10567e-03
4823.223,6.49763e-01,8.89441e-03
4829.143,7.11238e-01,8.36401e-03
4830.327,7.31124e-01,8.42908e-03
4833.879,7.40935e-01,8.60692e-03
4837.430,7.74845e-01,9.36856e-03
4838.614,7.72010e-01,9.60138e-03
4839.798,7.84509e-01,9.95273e-03
4842.166,8.29749e-01,9.84986e-03
4844.534,8.54778e-01,9.49281e-03
4845.718,8.50134e-01,9.29482e-03
4846.902,8.64063e-01,9.23311e-03
4848.086,8.74279e-01,9.17077e-03
4854.005,9.36336e-01,9.81216e-03
4864.661,1.01265e+00,1.00525e-02
4868.212,1.01843e+00,9.78771e-03
4872.948,1.00400e+00,1.01202e-02
4874.132,9.99149e-01,1.03438e-02
4875.316,9.71806e-01,1.04745e-02
4876.500,9.66077e-01,1.07404e-02
4877.684,9.35026e-01,1.10766e-02
4878.868,9.36398e-01,1.05526e-02
4880.052,9.45210e-01,1.02703e-02
4881.235,9.07038e-01,9.78721e-03
4882.419,9.01975e-01,9.61261e-03
4883.603,8.98321e-01,9.37198e-03
4884.787,8.80384e-01,9.21158e-03
4887.155,8.57874e-01,9.28221e-03
4891.891,8.21257e-01,9.24917e-03
4895.443,7.96165e-01,9.87156e-03
4896.626,7.82934e-01,9.84528e-03
4897.810,7.86777e-01,9.60112e-03
4900.178,7.71215e-01,8.99755e-03
4903.730,7.83495e-01,8.81329e-03
4906.098,7.91193e-01,8.63763e-03
4913.201,8.22130e-01,9.75018e-03
4914.385,8.30662e-01,1.00727e-02
4919.121,8.43431e-01,9.32349e-03
4926.224,8.79525e-01,9.15786e-03
4927.408,8.91830e-01,9.33847e-03
4930.960,9.14223e-01,1.00594e-02
4932.144,9.30620e-01,1.04221e-02
4933.328,9.39193e-01,1.06974e-02
4939.248,9.77538e-01,9.77801e-03
4940.431,9.77742e-01,9.68376e-03
4947.535,1.07125e+00,1.04110e-02
4948.719,1.06043e+00,1.05908e-02
4952.271,1.10904e+00,1.15790e-02
4953.455,1.10387e+00,1.13779e-02
4954.638,1.13033e+00,1.11849e-02
4960.558,1.16079e+00,1.03750e-02
4961.742,1.19174e+00,1.05303e-02
4964.110,1.22240e+00,1.07237e-02
4968.846,1.25951e+00,1.18332e-02
4970.029,1.25286e+00,1.21645e-02
4977.133,1.31287e+00,1.11839e-02
4978.317,1.33024e+00,1.11003e-02
4980.685,1.35682e+00,1.11204e-02
4981.869,1.34247e+00,1.11596e-02
4984.236,1.37337e+00,1.15168e-02
4986.604,1.38053e+00,1.21106e-02
4987.788,1.38248e+00,1.24716e-02
4988.972,1.40744e+00,1.29400e-02
4990.156,1.38796e+00,1.28664e-02
4994.892,1.43564e+00,1.18470e-02
4996.076,1.43157e+00,1.16713e-02
4998.444,1.44133e+00,1.14838e-02
5000.811,1.44653e+00,1.15724e-02
5003.179,1.40624e+00,1.17515e-02
5005.547,1.42592e+00,1.23933e-02
5012.651,1.40261e+00,1.18659e-02
5013.834,1.38689e+00,1.15612e-02
5015.018,1.38435e+00,1.14032e-02
5016.202,1.39190e+00,1.13313e-02
5017.386,1.35843e+00,1.11590e-02
5018.570,1.33968e+00,1.11132e-02
5019.754,1.30462e+00,1.10451e-02
5020.938,1.28748e+00,1.11466e-02
5022.122,1.24936e+00,1.11654e-02
5023.306,1.25707e+00,1.14552e-02
5025.674,1.17480e+00,1.17162e-02
5026.858,1.16602e+00,1.18494e-02
5028.042,1.11719e+00,1.14353e-02
5029.225,1.12520e+00,1.11553e-02
5036.329,1.00206e+00,9.64656e-03
5038.697,9.61564e-01,9.61011e-03
5043.432,9.19243e-01,1.01882e-02
5050.536,8.55577e-01,9.29940e-03
5052.904,8.59871e-01,9.04029e-03
5055.272,8.24361e-01,8.82311e-03
5057.640,8.15107e-01,8.90917e-03
5058.823,8.08186e-01,8.98600e-03
5062.375,7.81944e-01,9.47440e-03
5064.743,7.89089e-01,9.82419e-03
5069.479,7.53901e-01,8.68427e-03
5073.030,7.46987e-01,8.38041e-03
5075.398,7.70845e-01,8.55984e-03
5077.766,7.47176e-01,8.69612e-03
5078.950,7.30695e-01,8.75893e-03
5083.686,7.38069e-01,9.48027e-03
5088.421,7.20321e-01,8.47661e-03
5093.157,7.24118e-01,8.29330e-03
5094.341,7.04485e-01,8.20784e-03
5099.077,6.99259e-01,8.79532e-03
5100.261,6.93590e-01,9.08726e-03
5103.812,6.83203e-01,8.81812e-03
5104.996,6.77714e-01,8.56079e-03
5106.180,6.69222e-01,8.33935e-03
5107.364,6.73406e-01,8.45968e-03
5110.916,6.77688e-01,8.06312e-03
5116.836,6.80196e-01,8.60569e-03
5118.019,6.81322e-01,8.83032e-03
5119.203,6.91275e-01,9.17368e-03
5121.571,6.91540e-01,9.09010e-03
5122.755,6.83041e-01,8.73857e-03
5123.939,6.99774e-01,8.65595e-03
5125.123,6.81988e-01,8.33417e-03
5127.491,7.04142e-01,8.21203e-03
5134.594,6.84462e-01,8.43922e-03
5136.962,6.94552e-01,8.96311e-03
5138.146,6.85416e-01,9.16776e-03
5139.330,6.80097e-01,9.20436e-03
5140.514,6.77348e-01,8.91817e-03
5142.882,6.88806e-01,8.52903e-03
5144.066,6.75721e-01,8.29334e-03
5145.250,6.76522e-01,8.16289e-03
5147.617,6.77178e-01,8.01114e-03
5148.801,6.71651e-01,7.96331e-03
5149.985,6.88051e-01,8.09477e-03
5152.353,6.78689e-01,8.39367e-03
5157.089,6.99844e-01,9.29809e-03
5160.641,6.90229e-01,8.67711e-03
5163.008,7.02406e-01,8.39998e-03
5164.192,7.04963e-01,8.27281e-03
5166.560,7.02489e-01,8.15611e-03
5171.296,6.89834e-01,8.37047e-03
5172.480,6.82799e-01,8.51860e-03
5176.031,6.70318e-01,9.11752e-03
5181.951,6.60837e-01,8.30882e-03
5185.503,6.72762e-01,8.01087e-03
5193.790,6.94475e-01,9.19072e-03
5194.974,6.66869e-01,9.11947e-03
5197.342,6.84473e-01,8.87014e-03
5198.526,6.97793e-01,8.79883e-03
5199.710,6.89153e-01,8.60415e-03
5200.894,6.84357e-01,8.37376e-03
5202.078,6.88747e-01,8.28425e-03
5207.997,7.08086e-01,8.44020e-03
5209.181,7.10380e-01,8.61315e-03
5210.365,7.24971e-01,8.88920e-03
5211.549,7.32967e-01,9.15929e-03
5212.733,7.20945e-01,9.40431e-03
5213.917,7.35763e-01,9.49421e-03
5215.101,7.42193e-01,9.32213e-03
5218.653,7.36505e-01,8.55601e-03
5221.020,7.38727e-01,8.43187e-03
5222.204,7.42719e-01,8.41714e-03
5225.756,7.44476e-01,8.53807e-03
5230.492,7.54289e-01,9.36518e-03
5232.860,7.76106e-01,9.75683e-03
5236.411,7.94964e-01,9.11757e-03
5237.595,7.91400e-01,8.95489e-03
5242.331,8.33454e-01,8.87547e-03
5243.515,8.17829e-01,8.83358e-03
5247.067,8.37154e-01,9.40674e-03
5249.435,8.40914e-01,9.99225e-03
5250.618,8.46505e-01,1.02023e-02
5254.170,8.64694e-01,9.71677e-03
5255.354,8.86508e-01,9.62038e-03
5262.458,9.51447e-01,9.59981e-03
5266.009,9.59325e-01,1.01533e-02
5273.113,1.01845e+00,1.04672e-02
5276.665,1.01398e+00,9.90985e-03
5277.849,1.01205e+00,9.83271e-03
5279.033,1.02684e+00,9.87094e-03
5280.216,1.02543e+00,9.90712e-03
5281.400,1.01407e+00,9.93969e-03
5284.952,1.04444e+00,1.07107e-02
5286.136,1.02712e+00,1.08799e-02
5288.504,1.04723e+00,1.14268e-02
5289.688,1.08298e+00,1.14252e-02
5290.872,1.06933e+00,1.09676e-02
5296.791,1.06481e+00,1.00986e-02
5302.711,1.11941e+00,1.08983e-02
5303.895,1.08689e+00,1.10109e-02
5306.263,1.11552e+00,1.18076e-02
5308.631,1.14526e+00,1.16430e-02
5309.814,1.14554e+00,1.13288e-02
5314.550,1.18873e+00,1.07334e-02
5316.918,1.19832e+00,1.07326e-02
5319.286,1.23522e+00,1.10943e-02
5321.654,1.21914e+00,1.14752e-02
5326.389,1.28281e+00,1.26264e-02
5329.941,1.30112e+00,1.17538e-02
5331.125,1.31002e+00,1.16172e-02
5334.677,1.33888e+00,1.14016e-02
5335.861,1.35134e+00,1.14820e-02
5340.596,1.36223e+00,1.22432e-02
5341.780,1.34731e+00,1.25177e-02
5342.964,1.35747e+00,1.29416e-02
5344.148,1.35995e+00,1.31993e-02
5347.700,1.36761e+00,1.23560e-02
5350.068,1.36596e+00,1.19905e-02
5352.436,1.36176e+00,1.16114e-02
5354.803,1.37895e+00,1.17073e-02
5355.987,1.37144e+00,1.17571e-02
5357.171,1.37394e+00,1.19259e-02
5360.723,1.37150e+00,1.27821e-02
5363.091,1.38757e+00,1.33341e-02
5366.643,1.35817e+00,1.22746e-02
5374.930,1.33453e+00,1.16899e-02
5380.850,1.32294e+00,1.30703e-02
5383.217,1.32949e+00,1.28062e-02
5384.401,1.32111e+00,1.24278e-02
5385.585,1.30958e+00,1.22881e-02
5389.137,1.29822e+00,1.14999e-02
5390.321,1.29798e+00,1.14204e-02
5391.505,1.30494e+00,1.14175e-02
5392.689,1.31007e+00,1.15275e-02
5393.873,1.30389e+00,1.16363e-02
5396.241,1.29817e+00,1.20422e-02
5399.792,1.27645e+00,1.29819e-02
5400.976,1.27663e+00,1.29092e-02
5406.896,1.32268e+00,1.17256e-02
5408.080,1.29951e+00,1.15216e-02
5411.632,1.28936e+00,1.15380e-02
5412.815,1.30575e+00,1.17543e-02
5413.999,1.31781e+00,1.19865e-02
5416.367,1.29249e+00,1.25014e-02
5421.103,1.33559e+00,1.28083e-02
5424.655,1.32611e+00,1.22201e-02
5425.839,1.34369e+00,1.18392e-02
5428.206,1.37419e+00,1.18479e-02
5432.942,1.38506e+00,1.24260e-02
5434.126,1.36389e+00,1.25903e-02
5438.862,1.37289e+00,1.33066e-02
5440.046,1.41689e+00,1.31527e-02
5443.597,1.42527e+00,1.23454e-02
5445.965,1.45068e+00,1.22186e-02
5447.149,1.44214e+00,1.21827e-02
5449.517,1.44841e+00,1.23513e-02
5451.885,1.44901e+00,1.27888e-02
5455.437,1.47427e+00,1.39811e-02
5456.620,1.46539e+00,1.40296e-02
5457.804,1.47826e+00,1.37369e-02
5458.988,1.47332e+00,1.33563e-02
5463.724,1.48463e+00,1.25098e-02
5467.276,1.50154e+00,1.25680e-02
5469.644,1.47705e+00,1.29753e-02
5474.379,1.50157e+00,1.47428e-02
5479.115,1.54120e+00,1.33787e-02
5481.483,1.53738e+00,1.28984e-02
5485.035,1.56931e+00,1.29062e-02
5486.218,1.56572e+00,1.29768e-02
5488.586,1.59021e+00,1.34580e-02
5489.770,1.64186e+00,1.40070e-02
5490.954,1.62023e+00,1.42839e-02
5493.322,1.62194e+00,1.50271e-02
5495.690,1.60550e+00,1.44397e-02
5499.242,1.65277e+00,1.36460e-02
5506.345,1.70822e+00,1.39031e-02
5511.081,1.76451e+00,1.55529e-02
5513.449,1.77694e+00,1.56428e-02
5518.184,1.79850e+00,1.43950e-02
5520.552,1.82554e+00,1.42377e-02
5522.920,1.84296e+00,1.43173e-02
5524.104,1.84300e+00,1.44794e-02
5527.656,1.89063e+00,1.55337e-02
5528.840,1.91896e+00,1.60927e-02
5535.943,1.92239e+00,1.57462e-02
5538.311,1.93053e+00,1.49453e-02
5540.679,1.98285e+00,1.50761e-02
5541.863,1.99016e+00,1.52308e-02
5543.047,1.97712e+00,1.53353e-02
5544.231,1.99578e+00,1.56769e-02
5545.414,2.01501e+00,1.62306e-02
5546.598,1.99989e+00,1.64590e-02
5551.334,2.03843e+00,1.71929e-02
5556.070,2.04571e+00,1.58748e-02
5557.254,2.09246e+00,1.59547e-02
5558.438,2.10363e+00,1.59222e-02
5559.622,2.09746e+00,1.59273e-02
5561.989,2.07464e+00,1.62143e-02
5564.357,2.10811e+00,1.70609e-02
5566.725,2.15793e+00,1.82626e-02
5567.909,2.12937e+00,1.86265e-02
5573.829,2.14702e+00,1.69898e-02
5576.196,2.14251e+00,1.82131e-02
5577.380,2.17128e+00,1.85271e-02
5580.932,2.12221e+00,1.70905e-02
5582.116,2.15800e+00,1.75759e-02
5585.668,2.15244e+00,1.90829e-02
5588.036,2.12118e+00,1.91285e-02
5595.139,2.12557e+00,1.73688e-02
5597.507,2.10816e+00,1.74165e-02
5599.875,2.16023e+00,1.80966e-02
5601.059,2.18045e+00,1.86163e-02
5603.427,2.11985e+00,1.94707e-02
5604.610,2.10218e+00,2.00373e-02
5606.978,2.10426e+00,2.00267e-02
5610.530,2.08078e+00,3.45243e-02
5612.898,2.08345e+00,3.37657e-02
5616.450,2.10951e+00,3.35236e-02
5618.817,2.04388e+00,3.30424e-02
5620.001,2.06576e+00,3.33111e-02
5623.553,2.04766e+00,3.41119e-02
5628.289,2.03532e+00,3.27569e-02
5629.473,2.05593e+00,3.25106e-02
5630.657,2.00770e+00,3.19329e-02
5634.208,1.98965e+00,3.14037e-02
5636.576,1.96607e+00,2.41265e-02
5641.312,1.96686e+00,2.34948e-02
5642.496,1.96836e+00,2.32623e-02
5646.048,1.91012e+00,2.29299e-02
5648.415,1.85995e+00,2.20516e-02
5649.599,1.89701e+00,2.21057e-02
5650.783,1.89249e+00,2.19700e-02
5651.967,1.86920e+00,2.17006e-02
5657.887,1.78290e+00,2.06871e-02
5660.255,1.77343e+00,2.03677e-02
5661.439,1.78643e+00,2.03603e-02
5662.623,1.78478e+00,2.02298e-02
5666.174,1.76445e+00,1.98092e-02
5668.542,1.73011e+00,1.94689e-02
5673.278,1.71455e+00,1.89687e-02
5674.462,1.71223e+00,1.88774e-02
5678.013,1.67087e+00,1.84593e-02
5679.197,1.64931e+00,1.82849e-02
5681.565,1.59145e+00,1.78223e-02
5685.117,1.58422e+00,1.75910e-02
5686.301,1.54607e+00,1.73333e-02
5687.485,1.53451e+00,1.71789e-02
5688.669,1.54496e+00,1.71783e-02
5689.853,1.54131e+00,1.71037e-02
5692.221,1.53936e+00,1.69535e-02
5698.140,1.47159e+00,1.68026e-02
5700.508,1.43001e+00,1.60306e-02
5705.244,1.39193e+00,1.56648e-02
5706.428,1.39365e+00,1.55832e-02
5712.347,1.35768e+00,1.51809e-02
5714.715,1.31902e+00,1.49144e-02
5715.899,1.29831e+00,1.47854e-02
5720.635,1.23020e+00,1.43337e-02
5723.002,1.19384e+00,1.40721e-02
5725.370,1.16222e+00,1.38611e-02
5734.842,1.09635e+00,1.32836e-02
5740.761,1.07310e+00,1.30328e-02
5743.129,1.07712e+00,1.29911e-02
5753.784,1.11536e+00,1.30125e-02
5756.152,1.12742e+00,1.30254e-02
5757.336,1.13422e+00,1.30435e-02
5759.704,1.11870e+00,1.29196e-02
5760.888,1.14921e+00,1.30516e-02
5762.072,1.16107e+00,1.31016e-02
5764.440,1.15666e+00,1.30213e-02
5767.991,1.18258e+00,1.31054e-02
5770.359,1.20567e+00,1.31748e-02
5772.727,1.20353e+00,1.31445e-02
5778.647,1.22704e+00,1.31566e-02
5784.566,1.26883e+00,1.32645e-02
5785.750,1.27896e+00,1.33046e-02
5788.118,1.29498e+00,1.33455e-02
5789.302,1.30925e+00,1.33927e-02
5790.486,1.30609e+00,1.33685e-02
5792.854,1.33699e+00,1.34681e-02
5794.038,1.33837e+00,1.34877e-02
5795.222,1.33601e+00,1.34562e-02
5796.405,1.35433e+00,1.34895e-02
5797.589,1.37842e+00,1.35622e-02
5799.957,1.37146e+00,1.35280e-02
5801.141,1.38548e+00,1.35678e-02
5805.877,1.44886e+00,1.37883e-02
5810.613,1.46860e+00,1.38084e-02
5812.980,1.51123e+00,1.39541e-02
5817.716,1.54510e+00,1.40261e-02
5818.900,1.53824e+00,1.39965e-02
5820.084,1.53707e+00,1.39748e-02
5821.268,1.56306e+00,1.40688e-02
5822.452,1.57420e+00,1.41027e-02
5826.003,1.61262e+00,1.42261e-02
5829.555,1.64661e+00,1.42979e-02
5830.739,1.64315e+00,1.42747e-02
5833.107,1.67178e+00,1.43679e-02
5839.027,1.73426e+00,1.45343e-02
5841.394,1.73962e+00,1.45408e-02
5844.946,1.72199e+00,1.43649e-02
5846.130,1.73502e+00,1.44843e-02
5850.866,1.74666e+00,1.44855e-02
5853.234,1.78034e+00,1.45879e-02
5854.418,1.77956e+00,1.45960e-02
5857.969,1.79425e+00,1.45938e-02
5859.153,1.79577e+00,1.45915e-02
5862.705,1.81422e+00,1.46605e-02
5865.073,1.83603e+00,1.47347e-02
5867.441,1.82838e+00,1.46964e-02
5869.808,1.86222e+00,1.47938e-02
5870.992,1.85421e+00,1.47551e-02
5873.360,1.87594e+00,1.48056e-02
5874.544,1.87858e+00,1.48084e-02
5876.912,1.88256e+00,1.47807e-02
5879.280,1.88725e+00,1.47973e-02
5880.464,1.87438e+00,1.47502e-02
5881.648,1.86957e+00,1.47127e-02
5884.016,1.89818e+00,1.48257e-02
5885.199,1.88937e+00,1.48092e-02
5886.383,1.88408e+00,1.48381e-02
5887.567,1.85547e+00,1.48099e-02
5888.751,1.82671e+00,1.47189e-02
5891.119,1.78276e+00,1.45882e-02
5892.303,1.77505e+00,1.45340e-02
5894.671,1.80948e+00,1.46918e-02
5895.855,1.81923e+00,1.47653e-02
5901.774,1.87583e+00,1.51727e-02
5904.142,1.87492e+00,1.53695e-02
5905.326,1.89571e+00,1.49616e-02
5908.878,1.84511e+00,1.76468e-02
5910.062,1.86175e+00,1.64660e-02
5911.246,1.89115e+00,1.60343e-02
5913.614,1.84780e+00,1.69600e-02
5914.797,1.84232e+00,1.73526e-02
5915.981,1.85167e+00,1.75958e-02
5918.349,1.82721e+00,1.78096e-02
5919.533,1.81494e+00,1.65041e-02
5920.717,1.85241e+00,1.69031e-02
5921.901,1.81850e+00,1.74241e-02
5923.085,1.78611e+00,1.68537e-02
5927.821,1.76582e+00,1.45727e-02
5929.004,1.74853e+00,1.42997e-02
5933.740,1.71301e+00,1.39722e-02
5936.108,1.68858e+00,1.38436e-02
5940.844,1.64914e+00,1.36555e-02
5943.212,1.64847e+00,1.36413e-02
5949.131,1.59914e+00,1.34568e-02
5950.315,1.60565e+00,1.34872e-02
5952.683,1.63050e+00,1.35723e-02
5953.867,1.63720e+00,1.35997e-02
5956.235,1.60667e+00,1.34753e-02
5958.602,1.56968e+00,1.33216e-02
5962.154,1.59391e+00,1.34066e-02
5963.338,1.59719e+00,1.34192e-02
5964.522,1.58372e+00,1.33659e-02
5970.442,1.53996e+00,1.32019e-02
5971.626,1.53340e+00,1.31623e-02
5972.810,1.53740e+00,1.31789e-02
5977.545,1.50585e+00,1.30729e-02
5979.913,1.47414e+00,1.29381e-02
5983.465,1.44177e+00,1.28159e-02
5988.200,1.39527e+00,1.26066e-02
5989.384,1.38197e+00,1.25638e-02
5990.568,1.37779e+00,1.25354e-02
5994.120,1.30673e+00,1.22570e-02
5995.304,1.29236e+00,1.21951e-02
5996.488,1.30066e+00,1.22345e-02
5997.672,1.29246e+00,1.22060e-02
5998.856,1.27127e+00,1.21024e-02
6002.408,1.21680e+00,1.18924e-02
6004.775,1.20112e+00,1.18120e-02
6008.327,1.16207e+00,1.16448e-02
6009.511,1.16813e+00,1.16767e-02
6011.879,1.13605e+00,1.15411e-02
6013.063,1.12956e+00,1.15065e-02
6015.431,1.11349e+00,1.14321e-02
6016.615,1.09994e+00,1.13723e-02
6018.982,1.08352e+00,1.12868e-02
6020.166,1.07879e+00,1.12682e-02
6022.534,1.07274e+00,1.12345e-02
6023.718,1.06478e+00,1.12001e-02
6024.902,1.06679e+00,1.12259e-02
6029.638,1.02649e+00,1.10581e-02
6032.006,1.03055e+00,1.10564e-02
6033.189,1.03836e+00,1.10908e-02
6036.741,1.01295e+00,1.09767e-02
6039.109,1.00821e+00,1.09639e-02
6046.213,9.80833e-01,1.08188e-02
6047.396,9.74018e-01,1.08151e-02
6048.580,9.75483e-01,1.08274e-02
6050.948,9.78398e-01,1.08184e-02
6052.132,9.82733e-01,1.08364e-02
6058.052,9.82292e-01,1.08190e-02
6059.236,9.83476e-01,1.08293e-02
6063.971,9.68279e-01,1.07687e-02
6066.339,9.72200e-01,1.07801e-02
6067.523,9.65658e-01,1.07479e-02
6079.362,9.26121e-01,1.05730e-02
6080.546,9.08960e-01,1.04972e-02
6082.914,9.16672e-01,1.04973e-02
6084.098,9.16222e-01,1.05026e-02
6085.282,9.04013e-01,1.04382e-02
6091.201,8.80761e-01,1.03059e-02
6098.305,8.30257e-01,1.00780e-02
6100.673,8.12680e-01,9.98461e-03
6101.857,8.14146e-01,9.99997e-03
6104.225,8.27275e-01,1.00415e-02
6107.776,8.22875e-01,9.99312e-03
6108.960,8.20307e-01,9.99416e-03
6110.144,8.06669e-01,9.94019e-03
6112.512,8.06636e-01,9.93256e-03
6113.696,8.24739e-01,1.00084e-02
6116.064,8.07607e-01,9.94152e-03
6117.248,8.12073e-01,9.96648e-03
6119.616,8.16992e-01,9.95593e-03
6120.799,8.14850e-01,9.94121e-03
6121.983,8.14640e-01,9.96381e-03
6123.167,8.19036e-01,9.99573e-03
6125.535,8.23384e-01,9.95748e-03
6127.903,8.12786e-01,9.90933e-03
6129.087,8.23020e-01,9.96008e-03
6130.271,8.48940e-01,1.00754e-02
6132.639,8.63681e-01,1.01389e-02
6133.823,8.54498e-01,1.00816e-02
6135.007,8.56274e-01,1.01002e-02
6136.190,8.65587e-01,1.01403e-02
6137.374,8.71069e-01,1.01505e-02
6138.558,8.66797e-01,1.01375e-02
6144.478,8.97224e-01,1.02712e-02
6145.662,9.04275e-01,1.02849e-02
6146.846,9.13664e-01,1.03399e-02
6149.214,9.14636e-01,1.03062e-02
6150.397,9.27137e-01,1.03486e-02
6152.765,9.35474e-01,1.03866e-02
6153.949,9.34373e-01,1.03933e-02
6156.317,9.48340e-01,1.04454e-02
6157.501,9.45724e-01,1.04294e-02
6161.053,9.48295e-01,1.04180e-02
6162.237,9.54523e-01,1.04296e-02
6164.605,9.62841e-01,1.04439e-02
6166.972,9.58835e-01,1.04398e-02
6168.156,9.61750e-01,1.04522e-02
6169.340,9.54196e-01,1.04333e-02
6170.524,9.42836e-01,1.03730e-02
6178.812,9.20337e-01,1.01906e-02
6183.547,9.11883e-01,1.01536e-02
6184.731,8.94252e-01,1.00591e-02
6185.915,8.80426e-01,9.98563e-03
6187.099,8.79576e-01,9.96064e-03
6188.283,8.86236e-01,9.98237e-03
6189.467,8.86483e-01,9.97859e-03
6191.835,8.61047e-01,9.85165e-03
6196.570,8.66760e-01,9.85901e-03
6198.938,8.75691e-01,9.89356e-03
6207.226,8.69659e-01,9.81368e-03
6213.145,8.59340e-01,9.71290e-03
6215.513,8.66402e-01,9.74625e-03
6216.697,8.63898e-01,9.73114e-03
6217.881,8.77444e-01,9.78653e-03
6219.065,8.90480e-01,9.84010e-03
6221.433,9.15997e-01,9.96031e-03
6224.984,9.36285e-01,1.00118e-02
6226.168,9.38249e-01,1.00039e-02
6227.352,9.49005e-01,1.00265e-02
6228.536,9.59848e-01,1.00794e-02
6229.720,9.61869e-01,1.01057e-02
6230.904,9.72252e-01,1.01579e-02
6232.088,9.80494e-01,1.02183e-02
6233.272,9.80747e-01,1.02296e-02
6240.375,1.06377e+00,1.05090e-02
6246.295,1.11617e+00,1.06354e-02
6248.663,1.13426e+00,1.06885e-02
6251.031,1.13859e+00,1.06921e-02
6252.215,1.13910e+00,1.06943e-02
6253.399,1.13964e+00,1.06999e-02
6255.766,1.14402e+00,1.07361e-02
6258.134,1.14392e+00,1.07478e-02
6259.318,1.14480e+00,1.07461e-02
6266.422,1.13879e+00,1.06264e-02
6267.606,1.12821e+00,1.05782e-02
6269.973,1.11004e+00,1.04703e-02
6272.341,1.10726e+00,1.04522e-02
6273.525,1.12117e+00,1.06047e-02
6275.893,1.10069e+00,1.06523e-02
6277.077,1.08906e+00,1.06504e-02
6278.261,1.08060e+00,1.06746e-02
6279.445,1.07694e+00,1.06567e-02
6280.629,1.06918e+00,1.05580e-02
6284.180,1.04883e+00,1.03999e-02
6285.364,1.04340e+00,1.03583e-02
6288.916,1.02404e+00,1.02791e-02
6292.468,9.83746e-01,9.95622e-03
6297.204,9.53910e-01,1.09885e-02
6298.387,9.37976e-01,1.15054e-02
6300.755,9.51613e-01,1.19187e-02
6303.123,9.17369e-01,1.10013e-02
6304.307,9.01339e-01,1.06380e-02
6309.043,8.68314e-01,9.37189e-03
6312.594,8.57016e-01,9.25344e-03
6314.962,8.50180e-01,9.20694e-03
6316.146,8.47634e-01,9.17562e-03
6317.330,8.27730e-01,9.09292e-03
6319.698,7.94929e-01,9.06589e-03
6322.066,7.79776e-01,9.08177e-03
6324.434,7.43965e-01,9.09588e-03
6325.618,7.16016e-01,9.03632e-03
6327.985,6.72236e-01,9.11814e-03
