# DEC: -19.5124722222222
# TRANSIENT_ID: 75564
# REDSHIFT_ERR: None
# SPECTRUM_NOTES: None
# OBS_GROUP_ID: 55
# RLAP: None
# OBS_DATE: 2021-05-10 04:31:23.830000+00:00
# UNIT_ID: None
# SPEC_DATA_FILE: None
# RA: 198.256875
# SPEC_PHASE: None
# SNID_PLOT_FILE: None
# FOLLOWUP_ID: None
# REDSHIFT_QUALITY: None
# DATA_QUALITY_ID: None
# SPEC_PLOT_FILE: None
# REDSHIFT: None
# INSTRUMENT_ID: 1

wavelength,flux,fluxerr
3610.184,1.31713e+00,1.70462e-01
3612.717,6.51178e-01,1.48401e-01
3615.250,1.30474e+00,1.63960e-01
3617.784,6.31523e-01,1.87742e-01
3620.317,8.18622e-01,1.93404e-01
3622.850,5.34786e-01,1.67248e-01
3625.383,8.05992e-01,1.73941e-01
3627.916,9.66752e-01,1.60309e-01
3630.450,5.34661e-01,1.81635e-01
3632.983,1.20245e+00,1.87599e-01
3635.516,1.09666e+00,1.92598e-01
3638.049,5.99381e-01,1.85044e-01
3640.583,1.13706e+00,1.67957e-01
3643.116,1.12279e+00,1.85792e-01
3645.649,6.64800e-01,1.91904e-01
3648.182,1.24864e+00,2.05497e-01
3650.715,7.63894e-01,2.27403e-01
3653.249,3.63587e-01,2.21740e-01
3655.782,4.56666e-01,2.18186e-01
3658.315,6.60200e-01,2.29158e-01
3660.848,1.29887e-01,1.90996e-01
3663.382,2.48488e-01,1.75590e-01
3665.915,8.81162e-01,1.71882e-01
3668.448,5.67663e-01,1.66233e-01
3670.981,2.90075e-01,1.47043e-01
3673.514,2.96039e-01,1.52240e-01
3676.048,4.51728e-01,1.46629e-01
3678.581,4.73194e-01,1.27668e-01
3681.114,9.73263e-01,1.40147e-01
3683.647,1.10786e+00,1.60706e-01
3686.181,8.57669e-01,1.54721e-01
3688.714,5.34058e-01,1.35178e-01
3691.247,8.98215e-01,1.29452e-01
3693.780,5.30395e-01,1.35706e-01
3696.313,1.04168e+00,1.44898e-01
3698.847,8.58251e-01,1.45962e-01
3701.380,1.32200e+00,1.51976e-01
3703.913,1.21979e+00,1.45417e-01
3706.446,9.23814e-01,1.37033e-01
3708.979,1.03011e+00,1.41839e-01
3711.513,1.10681e+00,1.51634e-01
3714.046,1.62596e+00,1.62705e-01
3716.579,1.15739e+00,1.38757e-01
3719.112,1.04713e+00,1.26142e-01
3721.646,7.62162e-01,1.32509e-01
3724.179,8.76241e-01,1.35689e-01
3726.712,8.96814e-01,1.47340e-01
3729.245,9.08243e-01,1.33089e-01
3731.778,9.48700e-01,1.36476e-01
3734.312,1.11171e+00,1.31356e-01
3736.845,1.01429e+00,1.65586e-01
3739.378,1.47749e+00,1.49214e-01
3741.911,1.37607e+00,1.38754e-01
3744.445,1.22989e+00,1.31141e-01
3746.978,1.28972e+00,1.26325e-01
3749.511,1.14300e+00,1.33861e-01
3752.044,6.39754e-01,1.24455e-01
3754.577,1.06636e+00,1.32925e-01
3757.111,9.70995e-01,1.12093e-01
3759.644,9.25726e-01,1.17480e-01
3762.177,1.02465e+00,1.22855e-01
3764.710,5.65020e-01,1.16525e-01
3767.244,9.53296e-01,1.05238e-01
3769.777,8.68562e-01,9.92129e-02
3772.310,1.17879e+00,1.10767e-01
3774.843,1.11959e+00,1.20305e-01
3777.376,1.18732e+00,1.24842e-01
3779.910,6.92445e-01,1.17333e-01
3782.443,6.93486e-01,1.07997e-01
3784.976,7.03819e-01,1.03519e-01
3787.509,6.53910e-01,1.06885e-01
3790.043,7.93797e-01,1.19636e-01
3792.576,7.90677e-01,1.12498e-01
3795.109,8.96414e-01,1.12962e-01
3797.642,4.47472e-01,9.41412e-02
3800.175,7.15440e-01,9.72872e-02
3802.709,8.94199e-01,1.06946e-01
3805.242,1.02878e+00,1.23052e-01
3807.775,5.99990e-01,9.32243e-02
3810.308,6.83053e-01,8.90625e-02
3812.841,5.78827e-01,9.42620e-02
3815.375,5.97154e-01,1.00482e-01
3817.908,7.33491e-01,1.13081e-01
3820.441,8.00843e-01,1.08929e-01
3822.974,7.84680e-01,9.22524e-02
3825.508,7.20068e-01,9.15764e-02
3828.041,5.33522e-01,9.33433e-02
3830.574,5.54557e-01,1.19910e-01
3833.107,2.72729e-01,1.05439e-01
3835.640,5.82457e-01,9.92321e-02
3838.174,4.82300e-01,9.78876e-02
3840.707,6.77255e-01,9.83932e-02
3843.240,6.44465e-01,1.01558e-01
3845.773,4.17441e-01,9.98317e-02
3848.307,5.83419e-01,9.33355e-02
3850.840,3.53774e-01,8.67017e-02
3853.373,6.83804e-01,8.76978e-02
3855.906,5.46678e-01,9.37993e-02
3858.439,6.75699e-01,9.10872e-02
3860.973,5.86053e-01,8.75889e-02
3863.506,6.88162e-01,8.17535e-02
3866.039,6.55843e-01,8.22596e-02
3868.572,3.87719e-01,7.96759e-02
3871.106,6.83638e-01,9.68883e-02
3873.639,6.85119e-01,9.01150e-02
3876.172,5.49821e-01,8.63134e-02
3878.705,7.43545e-01,8.52052e-02
3881.238,9.95169e-01,9.21845e-02
3883.772,7.89800e-01,9.48652e-02
3886.305,7.33122e-01,9.05965e-02
3888.838,9.86967e-01,8.86370e-02
3891.371,9.05612e-01,8.45794e-02
3893.905,8.31843e-01,8.57112e-02
3896.438,1.05617e+00,9.92767e-02
3898.971,1.31346e+00,1.07030e-01
3901.504,1.18081e+00,9.86930e-02
3904.037,1.23912e+00,9.46647e-02
3906.571,1.15847e+00,1.05811e-01
3909.104,1.10812e+00,1.16884e-01
3911.637,1.13125e+00,1.20013e-01
3914.170,1.05423e+00,1.09280e-01
3916.703,1.01501e+00,9.97755e-02
3919.237,1.28530e+00,1.00297e-01
3921.770,1.33044e+00,1.03031e-01
3924.303,1.49313e+00,1.05798e-01
3926.836,1.44678e+00,1.00014e-01
3929.370,1.48738e+00,9.41066e-02
3931.903,1.53591e+00,9.43169e-02
3934.436,1.35484e+00,9.97787e-02
3936.969,1.18265e+00,9.95110e-02
3939.502,1.30808e+00,9.96608e-02
3942.036,1.20596e+00,9.29649e-02
3944.569,1.29972e+00,9.76390e-02
3947.102,1.38400e+00,1.03791e-01
3949.635,1.37348e+00,1.05975e-01
3952.169,1.35238e+00,1.04767e-01
3954.702,1.36779e+00,9.50005e-02
3957.235,1.77228e+00,9.95434e-02
3959.768,1.74850e+00,1.01489e-01
3962.301,1.65450e+00,1.08196e-01
3964.835,1.54354e+00,1.05205e-01
3967.368,1.69630e+00,9.69929e-02
3969.901,1.68668e+00,9.11998e-02
3972.434,1.59110e+00,9.06544e-02
3974.968,1.69501e+00,1.00155e-01
3977.501,1.63108e+00,1.05763e-01
3980.034,1.91219e+00,1.03805e-01
3982.567,1.81825e+00,9.75180e-02
3985.100,1.95253e+00,1.00666e-01
3987.634,2.17863e+00,1.08154e-01
3990.167,1.76109e+00,1.05621e-01
3992.700,1.77129e+00,1.05027e-01
3995.233,1.88800e+00,1.00002e-01
3997.767,1.81785e+00,1.00409e-01
4000.300,1.95049e+00,1.01210e-01
4002.833,2.14918e+00,1.12216e-01
4005.366,2.19361e+00,1.10544e-01
4007.899,1.87235e+00,9.77110e-02
4010.433,2.04671e+00,9.88394e-02
4012.966,1.98369e+00,1.02769e-01
4015.499,1.86281e+00,1.08879e-01
4018.032,1.55461e+00,1.05457e-01
4020.565,1.97552e+00,1.05099e-01
4023.099,2.10241e+00,1.07024e-01
4025.632,1.79379e+00,1.03609e-01
4028.165,1.77966e+00,1.09081e-01
4030.698,1.84051e+00,1.07275e-01
4033.232,1.85383e+00,1.01514e-01
4035.765,1.76136e+00,9.58141e-02
4038.298,1.66791e+00,9.52476e-02
4040.831,1.64947e+00,9.91972e-02
4043.364,1.79892e+00,1.07879e-01
4045.898,1.55421e+00,1.26554e-01
4048.431,1.72235e+00,1.31727e-01
4050.964,1.48829e+00,1.17083e-01
4053.497,1.34565e+00,9.99660e-02
4056.031,1.72048e+00,1.04278e-01
4058.564,1.68503e+00,9.95441e-02
4061.097,1.44493e+00,8.73988e-02
4063.630,1.52111e+00,8.91347e-02
4066.163,1.39058e+00,8.93808e-02
4068.697,1.30309e+00,9.57087e-02
4071.230,1.34058e+00,9.41650e-02
4073.763,1.39649e+00,8.55117e-02
4076.296,1.22489e+00,8.45289e-02
4078.830,1.26714e+00,9.06070e-02
4081.363,1.31750e+00,9.78522e-02
4083.896,1.28861e+00,9.54539e-02
4086.429,1.39989e+00,8.86467e-02
4088.962,9.97152e-01,7.98068e-02
4091.496,1.19095e+00,8.05160e-02
4094.029,1.30525e+00,8.57906e-02
4096.562,1.35765e+00,8.72270e-02
4099.095,1.44076e+00,8.61107e-02
4101.628,1.24816e+00,7.80243e-02
4104.162,1.18651e+00,7.86302e-02
4106.695,1.09843e+00,8.00162e-02
4109.228,1.33363e+00,8.71401e-02
4111.761,1.35914e+00,8.24921e-02
4114.295,1.32191e+00,7.82137e-02
4116.828,1.24656e+00,7.46249e-02
4119.361,1.12181e+00,7.87080e-02
4121.894,9.46050e-01,7.95093e-02
4124.427,9.84343e-01,7.92170e-02
4126.961,1.12374e+00,7.68307e-02
4129.494,1.11140e+00,7.49921e-02
4132.027,1.08817e+00,7.73187e-02
4134.560,1.02531e+00,8.18733e-02
4137.094,9.58054e-01,7.94947e-02
4139.627,1.12646e+00,7.56529e-02
4142.160,1.12135e+00,7.38537e-02
4144.693,1.13860e+00,7.54663e-02
4147.226,1.00378e+00,7.64146e-02
4149.760,9.77691e-01,7.87642e-02
4152.293,1.09511e+00,7.73793e-02
4154.826,1.12553e+00,7.55214e-02
4157.359,1.10420e+00,7.62095e-02
4159.893,9.46288e-01,7.78581e-02
4162.426,1.04283e+00,8.14972e-02
4164.959,1.06489e+00,8.11608e-02
4167.492,1.12496e+00,7.77497e-02
4170.025,9.31556e-01,7.37247e-02
4172.559,1.03683e+00,7.55293e-02
4175.092,1.04430e+00,8.01582e-02
4177.625,9.27058e-01,7.77378e-02
4180.158,1.06655e+00,7.27010e-02
4182.692,1.03089e+00,7.18222e-02
4185.225,9.52979e-01,7.31130e-02
4187.758,1.04168e+00,7.79460e-02
4190.291,1.05250e+00,7.89988e-02
4192.824,1.01055e+00,7.12407e-02
4195.358,1.05819e+00,7.14152e-02
4197.891,1.03827e+00,7.27956e-02
4200.424,9.83727e-01,7.67625e-02
4202.957,1.08781e+00,7.86221e-02
4205.490,9.89898e-01,7.28557e-02
4208.024,9.70877e-01,7.19603e-02
4210.557,9.52883e-01,7.10075e-02
4213.090,1.15518e+00,7.87941e-02
4215.623,1.02763e+00,8.15244e-02
4218.157,1.14150e+00,7.87301e-02
4220.690,1.16409e+00,7.31286e-02
4223.223,1.28215e+00,7.54021e-02
4225.756,1.30647e+00,7.99562e-02
4228.289,1.15316e+00,8.11718e-02
4230.823,1.35825e+00,8.13631e-02
4233.356,1.29342e+00,7.78431e-02
4235.889,1.27381e+00,7.62112e-02
4238.422,1.33176e+00,8.03049e-02
4240.956,1.31799e+00,8.47141e-02
4243.489,1.23562e+00,8.34956e-02
4246.022,1.32443e+00,8.04102e-02
4248.555,1.28101e+00,7.95286e-02
4251.088,1.16618e+00,8.13997e-02
4253.622,1.16193e+00,8.52871e-02
4256.155,1.33159e+00,8.69098e-02
4258.688,1.09623e+00,7.80602e-02
4261.221,1.17770e+00,7.53890e-02
4263.755,1.43621e+00,7.99122e-02
4266.288,1.18767e+00,8.15441e-02
4268.821,1.36665e+00,8.59521e-02
4271.354,1.23309e+00,7.87493e-02
4273.887,1.27572e+00,7.73481e-02
4276.421,1.20086e+00,7.57581e-02
4278.954,1.42419e+00,8.29746e-02
4281.487,1.22808e+00,8.46986e-02
4284.020,1.11162e+00,8.14632e-02
4286.554,1.14415e+00,7.78838e-02
4289.087,1.27197e+00,7.69705e-02
4291.620,1.31815e+00,7.97899e-02
4294.153,1.08339e+00,8.37742e-02
4296.686,8.89686e-01,8.09881e-02
4299.220,1.13737e+00,7.90925e-02
4301.753,1.23189e+00,7.75626e-02
4304.286,1.19463e+00,8.01838e-02
4306.819,1.12867e+00,8.56072e-02
4309.352,1.32178e+00,8.75688e-02
4311.886,1.11020e+00,8.07596e-02
4314.419,1.19158e+00,7.93426e-02
4316.952,1.15545e+00,8.29901e-02
4319.485,1.13171e+00,8.81351e-02
4322.019,1.03970e+00,8.99753e-02
4324.552,1.21265e+00,8.52194e-02
4327.085,1.36745e+00,8.25146e-02
4329.618,1.38801e+00,8.25397e-02
4332.151,1.39398e+00,8.79282e-02
4334.685,1.38440e+00,8.98201e-02
4337.218,1.40140e+00,8.86043e-02
4339.751,1.42962e+00,8.35121e-02
4342.284,1.34906e+00,8.31232e-02
4344.818,1.28597e+00,8.71745e-02
4347.351,1.36006e+00,9.44867e-02
4349.884,1.48416e+00,9.38800e-02
4352.417,1.33657e+00,8.72086e-02
4354.950,1.56202e+00,9.40231e-02
4357.484,1.78831e+00,1.24024e-01
4360.017,1.74413e+00,1.47536e-01
4362.550,1.63497e+00,1.32058e-01
4365.083,1.42433e+00,9.85314e-02
4367.617,1.51135e+00,8.92352e-02
4370.150,1.51597e+00,9.19009e-02
4372.683,1.40771e+00,9.60913e-02
4375.216,1.45713e+00,9.93346e-02
4377.749,1.43684e+00,9.20492e-02
4380.283,1.33132e+00,8.65933e-02
4382.816,1.44335e+00,8.71870e-02
4385.349,1.34525e+00,9.21850e-02
4387.882,1.31844e+00,9.56060e-02
4390.416,1.17680e+00,8.88881e-02
4392.949,1.31150e+00,8.53049e-02
4395.482,1.19724e+00,8.50506e-02
4398.015,1.07324e+00,8.73525e-02
4400.548,1.05732e+00,9.24875e-02
4403.082,9.70836e-01,9.11129e-02
4405.615,9.58009e-01,8.60148e-02
4408.148,1.07245e+00,8.57807e-02
4410.681,1.05785e+00,8.92515e-02
4413.214,9.61722e-01,9.41414e-02
4415.748,1.07298e+00,9.46815e-02
4418.281,9.65051e-01,8.67033e-02
4420.814,9.60566e-01,8.63336e-02
4423.347,9.25348e-01,8.70284e-02
4425.881,8.35632e-01,9.20057e-02
4428.414,1.08247e+00,9.60036e-02
4430.947,8.08776e-01,8.71211e-02
4433.480,9.84398e-01,8.42934e-02
4436.013,8.87460e-01,8.53689e-02
4438.547,6.64601e-01,9.09157e-02
4441.080,6.66904e-01,9.31492e-02
4443.613,9.14635e-01,8.88596e-02
4446.146,1.04309e+00,8.68581e-02
4448.680,8.40070e-01,8.53644e-02
4451.213,6.21121e-01,9.02928e-02
4453.746,6.65891e-01,9.48686e-02
4456.279,7.04461e-01,9.17350e-02
4458.812,6.69045e-01,8.59943e-02
4461.346,7.24814e-01,8.48091e-02
4463.879,7.38894e-01,9.01231e-02
4466.412,7.21487e-01,9.35601e-02
4468.945,8.07828e-01,9.36624e-02
4471.479,8.24446e-01,8.76045e-02
4474.012,9.36313e-01,8.71471e-02
4476.545,9.49879e-01,9.03938e-02
4479.078,6.54300e-01,9.50546e-02
4481.611,8.39960e-01,9.57458e-02
4484.145,9.84573e-01,9.03156e-02
4486.678,8.60109e-01,8.69338e-02
4489.211,8.25001e-01,8.90298e-02
4491.744,8.13327e-01,9.48713e-02
4494.278,6.22840e-01,9.58169e-02
4496.811,7.41626e-01,9.04129e-02
4499.344,9.68815e-01,8.71491e-02
4501.877,7.69257e-01,8.61393e-02
4504.410,8.44007e-01,9.19093e-02
4506.944,9.04236e-01,9.53504e-02
4509.477,7.78667e-01,9.14975e-02
4512.010,7.43835e-01,8.65708e-02
4514.543,1.06383e+00,8.76416e-02
4517.076,9.98419e-01,8.96325e-02
4519.610,1.11171e+00,9.49410e-02
4522.143,1.07338e+00,9.18838e-02
4524.676,1.10887e+00,8.64394e-02
4527.209,1.07261e+00,8.46386e-02
4529.743,9.14821e-01,8.63439e-02
4532.276,9.55225e-01,9.32010e-02
4534.809,9.87380e-01,9.34883e-02
4537.342,1.13910e+00,8.55231e-02
4539.875,1.18766e+00,8.35117e-02
4542.409,1.16861e+00,8.53212e-02
4544.942,1.05601e+00,8.99240e-02
4547.475,1.24953e+00,9.28921e-02
4550.008,1.28718e+00,8.69497e-02
4552.542,1.29813e+00,8.21540e-02
4555.075,1.29588e+00,8.42306e-02
4557.608,1.22285e+00,8.59800e-02
4560.141,1.40546e+00,9.02754e-02
4562.674,1.39927e+00,8.52705e-02
4565.208,1.33486e+00,8.02133e-02
4567.741,1.28664e+00,7.90553e-02
4570.274,1.39472e+00,8.45717e-02
4572.807,1.32677e+00,8.75120e-02
4575.341,1.49877e+00,8.60625e-02
4577.874,1.67833e+00,8.12603e-02
4580.407,1.69487e+00,8.06244e-02
4582.940,1.78607e+00,8.49723e-02
4585.473,1.79003e+00,9.04485e-02
4588.007,2.00360e+00,8.96599e-02
4590.540,1.87926e+00,8.22224e-02
4593.073,1.94061e+00,7.99820e-02
4595.606,1.93233e+00,8.30235e-02
4598.140,2.05147e+00,8.93884e-02
4600.673,1.96528e+00,8.96687e-02
4603.206,2.03580e+00,8.34981e-02
4605.739,2.09277e+00,8.07646e-02
4608.272,2.13086e+00,8.18717e-02
4610.806,2.24406e+00,8.84358e-02
4613.339,2.27340e+00,9.09321e-02
4615.872,2.39756e+00,8.61802e-02
4618.405,2.23218e+00,8.06042e-02
4620.938,2.18778e+00,8.05562e-02
4623.472,2.32429e+00,8.62405e-02
4626.005,2.30196e+00,8.97130e-02
4628.538,2.39653e+00,8.69388e-02
4631.071,2.23102e+00,8.05056e-02
4633.605,2.39426e+00,8.07576e-02
4636.138,2.40142e+00,8.41595e-02
4638.671,2.49812e+00,8.97346e-02
4641.204,2.45080e+00,8.83383e-02
4643.737,2.29042e+00,8.08540e-02
4646.271,2.46288e+00,8.07596e-02
4648.804,2.25295e+00,8.09299e-02
4651.337,2.46962e+00,9.07925e-02
4653.870,2.52732e+00,8.94732e-02
4656.404,2.50034e+00,8.26352e-02
4658.937,2.63967e+00,8.20481e-02
4661.470,2.69694e+00,8.35455e-02
4664.003,2.72217e+00,8.89712e-02
4666.536,2.70008e+00,9.12204e-02
4669.070,2.69760e+00,8.61262e-02
4671.603,2.72852e+00,8.16525e-02
4674.136,2.76747e+00,8.32641e-02
4676.669,2.84279e+00,8.83624e-02
4679.203,2.73540e+00,9.08538e-02
4681.736,2.67888e+00,8.64437e-02
4684.269,2.77814e+00,8.10841e-02
4686.802,2.76294e+00,8.07288e-02
4689.335,2.83055e+00,8.46840e-02
4691.869,2.62339e+00,8.71323e-02
4694.402,2.50974e+00,8.36939e-02
4696.935,2.66422e+00,7.86097e-02
4699.468,2.52687e+00,7.63513e-02
4702.001,2.51394e+00,7.76251e-02
4704.535,2.38472e+00,8.28031e-02
4707.068,2.11929e+00,7.93850e-02
4709.601,2.22339e+00,7.40772e-02
4712.134,1.99741e+00,7.10471e-02
4714.668,2.04464e+00,7.17989e-02
4717.201,1.79989e+00,7.47227e-02
4719.734,1.69855e+00,7.48795e-02
4722.267,1.83746e+00,6.96589e-02
4724.800,1.83324e+00,6.71454e-02
4727.334,1.80116e+00,6.80573e-02
4729.867,1.69809e+00,7.18711e-02
4732.400,1.67397e+00,7.40387e-02
4734.933,1.51130e+00,6.83791e-02
4737.467,1.36636e+00,6.49719e-02
4740.000,1.43910e+00,6.60423e-02
4742.533,1.36509e+00,6.94668e-02
4745.066,1.26104e+00,6.97826e-02
4747.599,1.20538e+00,6.66578e-02
4750.133,1.21704e+00,6.04206e-02
4752.666,1.27451e+00,6.01483e-02
4755.199,1.28721e+00,6.24249e-02
4757.732,1.19282e+00,6.42681e-02
4760.266,1.15637e+00,6.26742e-02
4762.799,1.20478e+00,5.86891e-02
4765.332,1.17553e+00,5.74058e-02
4767.865,1.19031e+00,5.91683e-02
4770.398,1.04772e+00,6.27181e-02
4772.932,1.10639e+00,6.24368e-02
4775.465,1.17258e+00,5.88946e-02
4777.998,1.21153e+00,5.69487e-02
4780.531,1.23267e+00,5.86051e-02
4783.065,1.23822e+00,6.20662e-02
4785.598,1.21079e+00,6.25260e-02
4788.131,1.10990e+00,5.86740e-02
4790.664,1.06044e+00,5.52826e-02
4793.197,1.03777e+00,5.49599e-02
4795.731,1.06595e+00,5.81006e-02
4798.264,9.89440e-01,5.90129e-02
4800.797,9.35136e-01,5.64392e-02
4803.330,1.08397e+00,5.39499e-02
4805.863,1.02688e+00,5.33791e-02
4808.397,8.51083e-01,5.42299e-02
4810.930,9.23352e-01,5.83399e-02
4813.463,9.99998e-01,5.81466e-02
4815.996,1.02126e+00,5.49027e-02
4818.530,1.02090e+00,5.46802e-02
4821.063,1.01506e+00,5.67508e-02
4823.596,1.06734e+00,6.08697e-02
4826.129,1.16807e+00,6.25888e-02
4828.662,1.12271e+00,5.69771e-02
4831.196,1.17559e+00,5.60591e-02
4833.729,1.17428e+00,5.72919e-02
4836.262,1.23658e+00,6.29965e-02
4838.795,1.16635e+00,6.24766e-02
4841.329,1.22971e+00,6.00516e-02
4843.862,1.27699e+00,5.81991e-02
4846.395,1.44414e+00,5.95454e-02
4848.928,1.45414e+00,6.33198e-02
4851.461,1.48030e+00,6.70078e-02
4853.995,1.54500e+00,6.47725e-02
4856.528,1.62767e+00,6.16338e-02
4859.061,1.70046e+00,6.18672e-02
4861.594,1.53569e+00,6.31250e-02
4864.128,1.56367e+00,6.73409e-02
4866.661,1.59933e+00,6.53502e-02
