# DEC: -19.5125444444444
# TRANSIENT_ID: 75564
# REDSHIFT_ERR: None
# SPECTRUM_NOTES: None
# OBS_GROUP_ID: 55
# RLAP: None
# OBS_DATE: 2021-04-06 08:26:00+00:00
# UNIT_ID: None
# SPEC_DATA_FILE: None
# RA: 198.256583333333
# SPEC_PHASE: None
# SNID_PLOT_FILE: None
# FOLLOWUP_ID: None
# REDSHIFT_QUALITY: None
# DATA_QUALITY_ID: 7
# SPEC_PLOT_FILE: None
# REDSHIFT: None
# INSTRUMENT_ID: 1

wavelength,flux,fluxerr
3673.296,7.90361e+00,2.38481e-01
3675.838,7.88496e+00,2.23367e-01
3678.379,7.51344e+00,2.02361e-01
3680.921,7.43161e+00,2.03886e-01
3683.463,7.05597e+00,2.07022e-01
3686.005,7.03538e+00,2.15828e-01
3688.546,7.26438e+00,2.11792e-01
3691.088,6.38368e+00,1.88008e-01
3693.630,6.86034e+00,1.89395e-01
3696.171,6.46775e+00,1.88584e-01
3698.713,5.92666e+00,1.97345e-01
3701.255,6.16991e+00,1.92605e-01
3703.797,5.32630e+00,1.73316e-01
3706.338,5.19494e+00,1.64267e-01
3708.880,5.14164e+00,1.63089e-01
3711.422,5.25769e+00,1.68133e-01
3713.964,4.76180e+00,1.68481e-01
3716.505,4.76497e+00,1.66365e-01
3719.047,4.32744e+00,1.46602e-01
3721.589,4.16462e+00,1.40190e-01
3724.130,3.76954e+00,1.38321e-01
3726.672,4.13784e+00,1.52778e-01
3729.214,3.71924e+00,1.50153e-01
3731.756,4.02735e+00,1.44875e-01
3734.297,3.89685e+00,1.35329e-01
3736.839,3.84216e+00,1.33240e-01
3739.381,3.86788e+00,1.38269e-01
3741.923,3.97887e+00,1.49081e-01
3744.464,3.72991e+00,1.37601e-01
3747.006,3.54907e+00,1.26851e-01
3749.548,3.56077e+00,1.23091e-01
3752.090,3.49340e+00,1.25698e-01
3754.631,3.53549e+00,1.32719e-01
3757.173,3.13769e+00,1.28732e-01
3759.715,3.08745e+00,1.21743e-01
3762.256,3.05416e+00,1.13934e-01
3764.798,3.29027e+00,1.15193e-01
3767.340,3.75269e+00,1.28179e-01
3769.882,3.39999e+00,1.26830e-01
3772.423,3.31594e+00,1.26402e-01
3774.965,3.43114e+00,1.19917e-01
3777.507,3.49535e+00,1.19229e-01
3780.049,3.67622e+00,1.20291e-01
3782.590,3.68534e+00,1.27249e-01
3785.132,3.79216e+00,1.31895e-01
3787.674,4.05007e+00,1.28423e-01
3790.215,3.95260e+00,1.22322e-01
3792.757,3.85377e+00,1.28900e-01
3795.299,4.20242e+00,1.31802e-01
3797.841,4.37117e+00,1.38275e-01
3800.382,4.13460e+00,1.33254e-01
3802.924,4.53583e+00,1.28576e-01
3805.466,4.56586e+00,1.25456e-01
3808.008,4.91484e+00,1.32325e-01
3810.549,5.01841e+00,1.41969e-01
3813.091,5.25026e+00,1.45653e-01
3815.633,5.53256e+00,1.42436e-01
3818.174,5.78643e+00,1.40143e-01
3820.716,5.44340e+00,1.33385e-01
3823.258,5.39514e+00,1.36323e-01
3825.800,5.11153e+00,1.41928e-01
3828.341,5.17247e+00,1.39461e-01
3830.883,5.20508e+00,1.30055e-01
3833.425,5.21749e+00,1.26390e-01
3835.967,5.02784e+00,1.27099e-01
3838.508,5.15105e+00,1.35316e-01
3841.050,5.33148e+00,1.39774e-01
3843.592,5.49754e+00,1.36214e-01
3846.134,5.59779e+00,1.27853e-01
3848.675,5.79708e+00,1.29147e-01
3851.217,5.93195e+00,1.33821e-01
3853.759,6.05341e+00,1.43615e-01
3856.300,6.22367e+00,1.42378e-01
3858.842,6.23324e+00,1.32679e-01
3861.384,6.00902e+00,1.27559e-01
3863.926,6.04323e+00,1.30104e-01
3866.467,6.10467e+00,1.38184e-01
3869.009,6.50667e+00,1.43630e-01
3871.551,6.14490e+00,1.33013e-01
3874.093,6.49222e+00,1.30598e-01
3876.634,6.47471e+00,1.28418e-01
3879.176,7.02510e+00,1.39058e-01
3881.718,7.16842e+00,1.47487e-01
3884.259,7.64057e+00,1.50504e-01
3886.801,7.83786e+00,1.41911e-01
3889.343,7.99792e+00,1.38694e-01
3891.885,8.42213e+00,1.43301e-01
3894.426,8.71353e+00,1.54388e-01
3896.968,9.26876e+00,1.63756e-01
3899.510,9.59679e+00,1.58547e-01
3902.052,9.94234e+00,1.53226e-01
3904.593,1.02645e+01,1.53880e-01
3907.135,1.04467e+01,1.59830e-01
3909.677,1.04587e+01,1.72690e-01
3912.219,1.07732e+01,1.73057e-01
3914.760,1.11595e+01,1.63434e-01
3917.302,1.13832e+01,1.58216e-01
3919.844,1.19600e+01,1.64815e-01
3922.385,1.23263e+01,1.78213e-01
3924.927,1.17368e+01,1.77474e-01
3927.469,1.19128e+01,1.70594e-01
3930.011,1.17801e+01,1.60195e-01
3932.552,1.17172e+01,1.58175e-01
3935.094,1.17884e+01,1.62843e-01
3937.636,1.23734e+01,1.78692e-01
3940.178,1.23632e+01,1.79602e-01
3942.719,1.23336e+01,1.65595e-01
3945.261,1.27484e+01,1.61236e-01
3947.803,1.26877e+01,1.63649e-01
3950.344,1.27068e+01,1.77226e-01
3952.886,1.28304e+01,1.78010e-01
3955.428,1.23283e+01,1.67121e-01
3957.970,1.25396e+01,1.59239e-01
3960.511,1.26267e+01,1.58335e-01
3963.053,1.24792e+01,1.61901e-01
3965.595,1.22807e+01,1.72003e-01
3968.137,1.20408e+01,1.69526e-01
3970.678,1.21107e+01,1.57617e-01
3973.220,1.22424e+01,1.51372e-01
3975.762,1.23709e+01,1.54453e-01
3978.303,1.28794e+01,1.66357e-01
3980.845,1.31084e+01,1.74127e-01
3983.387,1.31315e+01,1.67756e-01
3985.929,1.33594e+01,1.59403e-01
3988.470,1.31949e+01,1.55817e-01
3991.012,1.32646e+01,1.61106e-01
3993.554,1.35833e+01,1.74006e-01
3996.096,1.34890e+01,1.73786e-01
3998.637,1.37189e+01,1.62809e-01
4001.179,1.35830e+01,1.56365e-01
4003.721,1.32918e+01,1.55479e-01
4006.263,1.29580e+01,1.60658e-01
4008.804,1.24543e+01,1.64315e-01
4011.346,1.21721e+01,1.57772e-01
4013.888,1.17836e+01,1.45771e-01
4016.429,1.16207e+01,1.41599e-01
4018.971,1.11441e+01,1.43381e-01
4021.513,1.09197e+01,1.53214e-01
4024.055,1.03883e+01,1.50174e-01
4026.596,1.04167e+01,1.40346e-01
4029.138,1.01628e+01,1.32251e-01
4031.680,1.00962e+01,1.32451e-01
4034.222,1.00054e+01,1.38668e-01
4036.763,1.00033e+01,1.45601e-01
4039.305,9.96011e+00,1.40038e-01
4041.847,9.97401e+00,1.31804e-01
4044.388,9.87574e+00,1.30153e-01
4046.930,1.01961e+01,1.38859e-01
4049.472,1.00976e+01,1.47871e-01
4052.014,1.03844e+01,1.47541e-01
4054.555,1.00153e+01,1.33788e-01
4057.097,1.00110e+01,1.28559e-01
4059.639,9.91534e+00,1.29034e-01
4062.181,1.01108e+01,1.36356e-01
4064.722,1.03856e+01,1.44089e-01
4067.264,1.01515e+01,1.38801e-01
4069.806,1.04507e+01,1.32310e-01
4072.347,1.06962e+01,1.29924e-01
4074.889,1.09630e+01,1.35395e-01
4077.431,1.10792e+01,1.45954e-01
4079.973,1.11430e+01,1.48193e-01
4082.514,1.15409e+01,1.40449e-01
4085.056,1.17065e+01,1.35447e-01
4087.598,1.18811e+01,1.36329e-01
4090.140,1.21081e+01,1.44618e-01
4092.681,1.25313e+01,1.53009e-01
4095.223,1.24571e+01,1.49286e-01
4097.765,1.25667e+01,1.40310e-01
4100.307,1.26279e+01,1.37534e-01
4102.848,1.27583e+01,1.40975e-01
4105.390,1.28440e+01,1.50501e-01
4107.932,1.25828e+01,1.51581e-01
4110.473,1.25411e+01,1.42323e-01
4113.015,1.22425e+01,1.34202e-01
4115.557,1.21757e+01,1.33664e-01
4118.099,1.18916e+01,1.38142e-01
4120.640,1.15868e+01,1.43760e-01
4123.182,1.15462e+01,1.42023e-01
4125.724,1.14387e+01,1.30669e-01
4128.266,1.12834e+01,1.26992e-01
4130.807,1.11874e+01,1.29833e-01
4133.349,1.13221e+01,1.38828e-01
4135.891,1.14326e+01,1.40967e-01
4138.432,1.13151e+01,1.32643e-01
4140.974,1.12811e+01,1.25948e-01
4143.516,1.12064e+01,1.24731e-01
4146.058,1.10800e+01,1.29650e-01
4148.599,1.11893e+01,1.38641e-01
4151.141,1.10295e+01,1.34261e-01
4153.683,1.10826e+01,1.25863e-01
4156.225,1.10929e+01,1.22828e-01
4158.766,1.10958e+01,1.25687e-01
4161.308,1.10123e+01,1.33983e-01
4163.850,1.10433e+01,1.35608e-01
4166.391,1.07135e+01,1.27232e-01
4168.933,1.06896e+01,1.21153e-01
4171.475,1.05619e+01,1.20756e-01
4174.017,1.04786e+01,1.26368e-01
4176.558,1.05270e+01,1.32168e-01
4179.100,1.06373e+01,1.30670e-01
4181.642,1.05783e+01,1.21265e-01
4184.184,1.04943e+01,1.17821e-01
4186.725,1.04490e+01,1.19755e-01
4189.267,1.05612e+01,1.30697e-01
4191.809,1.04900e+01,1.35830e-01
4194.351,1.07151e+01,1.25367e-01
4196.892,1.05829e+01,1.18218e-01
4199.434,1.08649e+01,1.19387e-01
4201.976,1.09035e+01,1.24279e-01
4204.517,1.09829e+01,1.33184e-01
4207.059,1.10733e+01,1.31919e-01
4209.601,1.14033e+01,1.24638e-01
4212.143,1.11693e+01,1.20171e-01
4214.684,1.14451e+01,1.23056e-01
4217.226,1.14951e+01,1.31150e-01
4219.768,1.14417e+01,1.34147e-01
4222.310,1.13423e+01,1.27046e-01
4224.851,1.12675e+01,1.20015e-01
4227.393,1.10540e+01,1.18296e-01
4229.935,1.10265e+01,1.22873e-01
4232.476,1.08904e+01,1.30210e-01
4235.018,1.08610e+01,1.28498e-01
4237.560,1.08282e+01,1.19602e-01
4240.102,1.05582e+01,1.14407e-01
4242.643,1.04285e+01,1.15785e-01
4245.185,1.02862e+01,1.22216e-01
4247.727,1.03280e+01,1.26216e-01
4250.269,1.01993e+01,1.19551e-01
4252.810,1.01173e+01,1.12564e-01
4255.352,9.92647e+00,1.10366e-01
4257.894,9.75676e+00,1.13601e-01
4260.435,9.66350e+00,1.21576e-01
4262.977,9.61538e+00,1.20391e-01
4265.519,9.59484e+00,1.11539e-01
4268.061,9.73222e+00,1.11240e-01
4270.602,9.54689e+00,1.08986e-01
4273.144,9.34360e+00,1.14371e-01
4275.686,9.45579e+00,1.18586e-01
4278.228,9.06960e+00,1.11937e-01
4280.769,9.07523e+00,1.06251e-01
4283.311,8.90547e+00,1.03497e-01
4285.853,8.98529e+00,1.07887e-01
4288.395,8.62611e+00,1.13540e-01
4290.936,8.49286e+00,1.12146e-01
4293.478,8.46403e+00,1.04075e-01
4296.020,8.48560e+00,1.00607e-01
4298.561,8.22073e+00,1.00424e-01
4301.103,8.23109e+00,1.06063e-01
4303.645,8.20426e+00,1.09407e-01
4306.187,8.07564e+00,1.04541e-01
4308.728,7.79221e+00,9.70002e-02
4311.270,7.98045e+00,9.70196e-02
4313.812,7.84473e+00,1.00362e-01
4316.354,7.58478e+00,1.06804e-01
4318.895,7.71332e+00,1.06738e-01
4321.437,7.62989e+00,9.82137e-02
4323.979,7.65994e+00,9.49895e-02
4326.520,7.46227e+00,9.46369e-02
4329.062,7.60456e+00,1.00603e-01
4331.604,7.50584e+00,1.03814e-01
4334.146,7.35660e+00,9.94710e-02
4336.687,7.43178e+00,9.37131e-02
4339.229,7.31392e+00,9.21040e-02
4341.771,7.25943e+00,9.50830e-02
4344.313,7.38419e+00,1.02647e-01
4346.854,7.13487e+00,1.01215e-01
4349.396,7.24190e+00,9.47602e-02
4351.938,7.08198e+00,9.02334e-02
4354.479,6.88348e+00,9.04019e-02
4357.021,6.93787e+00,1.00065e-01
4359.563,6.95493e+00,1.07259e-01
4362.105,7.00009e+00,1.01969e-01
4364.646,6.93799e+00,9.19909e-02
4367.188,6.96200e+00,8.95712e-02
4369.730,6.96829e+00,9.19248e-02
4372.272,7.16184e+00,9.99354e-02
4374.813,7.06283e+00,9.95686e-02
4377.355,7.34496e+00,9.42068e-02
4379.897,7.36855e+00,9.04145e-02
4382.439,7.49014e+00,9.16770e-02
4384.980,7.65227e+00,9.73396e-02
4387.522,7.46051e+00,1.00664e-01
4390.064,7.33707e+00,9.72312e-02
4392.605,7.18497e+00,9.03691e-02
4395.147,7.18501e+00,8.92846e-02
4397.689,7.21108e+00,9.18495e-02
4400.231,7.41649e+00,9.94530e-02
4402.772,7.35984e+00,1.00242e-01
4405.314,7.29223e+00,9.34819e-02
4407.856,7.37123e+00,9.02053e-02
4410.398,7.61216e+00,9.16085e-02
4412.939,7.52713e+00,9.61518e-02
4415.481,7.49281e+00,1.01190e-01
4418.023,7.36067e+00,9.74536e-02
4420.564,7.32392e+00,9.12678e-02
4423.106,7.40202e+00,8.99699e-02
4425.648,7.33740e+00,9.17629e-02
4428.190,7.33858e+00,9.87940e-02
4430.731,7.45748e+00,1.00581e-01
4433.273,7.44719e+00,9.42874e-02
4435.815,7.60875e+00,9.09904e-02
4438.357,7.65575e+00,9.15437e-02
4440.898,7.65217e+00,9.63566e-02
4443.440,7.58983e+00,1.00626e-01
4445.982,7.88742e+00,9.99217e-02
4448.523,7.67774e+00,9.28652e-02
4451.065,7.61958e+00,9.08712e-02
4453.607,7.54780e+00,9.59828e-02
4456.149,7.75479e+00,1.01960e-01
4458.690,7.72270e+00,1.01176e-01
4461.232,7.80053e+00,9.58702e-02
4463.774,7.81370e+00,9.18514e-02
4466.316,7.88722e+00,9.22762e-02
4468.857,7.99854e+00,9.76103e-02
4471.399,8.29942e+00,1.03878e-01
4473.941,8.41996e+00,1.02445e-01
4476.483,8.65054e+00,9.70294e-02
4479.024,8.77348e+00,9.52053e-02
4481.566,8.89092e+00,9.81902e-02
4484.108,8.91045e+00,1.05529e-01
4486.649,9.23757e+00,1.08444e-01
4489.191,9.30539e+00,1.02928e-01
4491.733,9.42381e+00,9.86748e-02
4494.275,9.31628e+00,9.68597e-02
4496.816,9.35730e+00,1.02784e-01
4499.358,9.40309e+00,1.08294e-01
4501.900,9.58385e+00,1.06942e-01
4504.442,9.64646e+00,1.00633e-01
4506.983,9.57014e+00,9.77012e-02
4509.525,9.67177e+00,1.00470e-01
4512.067,9.77003e+00,1.07532e-01
4514.608,9.93355e+00,1.09711e-01
4517.150,9.93710e+00,1.04349e-01
4519.692,1.01238e+01,9.98936e-02
4522.234,1.02684e+01,1.00489e-01
4524.775,1.02333e+01,1.04707e-01
4527.317,1.04187e+01,1.11517e-01
4529.859,1.02015e+01,1.12138e-01
4532.401,1.03495e+01,1.01955e-01
4534.942,1.04329e+01,9.88930e-02
4537.484,1.03562e+01,1.00910e-01
4540.026,1.03972e+01,1.07913e-01
4542.567,1.03750e+01,1.09612e-01
4545.109,1.02875e+01,1.04153e-01
4547.651,1.04142e+01,9.92367e-02
4550.193,1.05270e+01,9.89049e-02
4552.734,1.05737e+01,1.03382e-01
4555.276,1.05784e+01,1.09504e-01
4557.818,1.06161e+01,1.08051e-01
4560.360,1.06151e+01,1.05369e-01
4562.901,1.06007e+01,9.89432e-02
4565.443,1.06147e+01,1.00008e-01
4567.985,1.06364e+01,1.06244e-01
4570.527,1.06613e+01,1.09366e-01
4573.068,1.07473e+01,1.04104e-01
4575.610,1.06200e+01,9.78760e-02
4578.152,1.07790e+01,9.79833e-02
4580.693,1.08231e+01,1.03147e-01
4583.235,1.07865e+01,1.08844e-01
4585.777,1.08186e+01,1.07796e-01
4588.319,1.06743e+01,9.98526e-02
4590.860,1.05396e+01,9.66459e-02
4593.402,1.04488e+01,9.75360e-02
4595.944,1.03501e+01,1.02781e-01
4598.486,1.02084e+01,1.05162e-01
4601.027,9.91687e+00,9.94246e-02
4603.569,1.00956e+01,9.50644e-02
4606.111,1.00562e+01,9.38372e-02
4608.652,9.92974e+00,9.73222e-02
4611.194,9.85607e+00,1.03761e-01
4613.736,9.74577e+00,1.02396e-01
4616.278,9.96235e+00,9.60907e-02
4618.819,9.87010e+00,9.24829e-02
4621.361,1.00361e+01,9.45748e-02
4623.903,1.01063e+01,1.00995e-01
4626.445,1.01083e+01,1.03895e-01
4628.986,1.01082e+01,9.96751e-02
4631.528,1.02368e+01,9.47412e-02
4634.070,1.02954e+01,9.39346e-02
4636.612,1.03346e+01,9.77673e-02
4639.153,1.02178e+01,1.04653e-01
4641.695,1.03614e+01,1.04653e-01
4644.237,1.06273e+01,9.81074e-02
4646.778,1.06267e+01,9.49552e-02
4649.320,1.05517e+01,9.62486e-02
4651.862,1.06668e+01,1.02236e-01
4654.404,1.03475e+01,1.04149e-01
4656.945,1.05335e+01,1.01064e-01
4659.487,1.05556e+01,9.58227e-02
4662.029,1.04838e+01,9.42415e-02
4664.571,1.03778e+01,9.70904e-02
4667.112,1.03340e+01,1.04088e-01
4669.654,1.02119e+01,1.03693e-01
4672.196,1.03011e+01,9.61998e-02
4674.737,1.03504e+01,9.28243e-02
4677.279,1.01564e+01,9.34802e-02
4679.821,1.01339e+01,9.81273e-02
4682.363,9.78136e+00,1.00244e-01
4684.904,9.62657e+00,9.62569e-02
4687.446,9.38470e+00,8.92870e-02
4689.988,9.41910e+00,8.82944e-02
4692.530,8.91460e+00,8.90117e-02
4695.071,8.69974e+00,9.44975e-02
4697.613,8.54039e+00,9.38950e-02
4700.155,8.16211e+00,8.53899e-02
4702.696,8.22043e+00,8.23213e-02
4705.238,8.03913e+00,8.25432e-02
4707.780,8.02994e+00,8.68359e-02
4710.322,7.93739e+00,8.95761e-02
4712.863,7.93442e+00,8.69409e-02
4715.405,7.84970e+00,8.09559e-02
4717.947,7.79580e+00,7.94170e-02
4720.489,7.86462e+00,8.28731e-02
4723.030,7.88466e+00,9.22095e-02
4725.572,7.91292e+00,8.88861e-02
4728.114,7.88318e+00,8.30027e-02
4730.656,7.86085e+00,7.97931e-02
4733.197,7.67070e+00,7.95421e-02
4735.739,7.73283e+00,8.40969e-02
4738.281,7.77835e+00,8.77852e-02
4740.822,7.77235e+00,8.52122e-02
4743.364,7.73293e+00,8.01598e-02
4745.906,7.67268e+00,7.86067e-02
4748.448,7.68278e+00,8.03563e-02
4750.989,7.53356e+00,8.57385e-02
4753.531,7.52185e+00,8.60744e-02
4756.073,7.58180e+00,8.05372e-02
4758.615,7.58613e+00,7.72230e-02
4761.156,7.59940e+00,7.78080e-02
4763.698,7.55000e+00,8.18840e-02
4766.240,7.33839e+00,8.44120e-02
4768.781,7.34720e+00,8.21186e-02
4771.323,7.32975e+00,7.70373e-02
4773.865,7.19510e+00,7.50233e-02
4776.407,7.13700e+00,7.69528e-02
4778.948,7.03102e+00,8.19464e-02
4781.490,6.76798e+00,8.11896e-02
4784.032,6.51963e+00,7.46299e-02
4786.574,6.29660e+00,7.06158e-02
4789.115,6.19376e+00,7.04054e-02
4791.657,5.96215e+00,7.26536e-02
4794.199,5.70930e+00,7.52016e-02
4796.740,5.54041e+00,7.21468e-02
4799.282,5.40705e+00,6.67674e-02
4801.824,5.42816e+00,6.55078e-02
4804.366,5.33020e+00,6.68037e-02
4806.907,5.28472e+00,7.18484e-02
4809.449,5.29800e+00,7.22177e-02
4811.991,5.37056e+00,6.81276e-02
4814.533,5.47697e+00,6.61134e-02
4817.074,5.53550e+00,6.66318e-02
4819.616,5.64737e+00,7.06001e-02
4822.158,5.81262e+00,7.50439e-02
4824.700,6.07754e+00,7.49584e-02
4827.241,6.19722e+00,7.09155e-02
4829.783,6.25703e+00,6.97056e-02
4832.325,6.53363e+00,7.31666e-02
4834.866,6.72048e+00,7.87376e-02
4837.408,6.77296e+00,7.98598e-02
4839.950,6.90585e+00,7.61341e-02
4842.492,6.86853e+00,7.28784e-02
4845.033,6.94123e+00,7.30170e-02
4847.575,7.08603e+00,7.71692e-02
4850.117,7.02186e+00,8.13909e-02
4852.659,7.04746e+00,7.97320e-02
4855.200,7.14761e+00,7.52020e-02
4857.742,6.99939e+00,7.24927e-02
4860.284,7.12940e+00,7.51862e-02
4862.825,7.05718e+00,7.96028e-02
4865.367,7.04095e+00,8.05844e-02
4867.909,6.83018e+00,7.55272e-02
4870.451,6.77057e+00,7.17525e-02
4872.992,6.33855e+00,6.90071e-02
4875.534,6.10703e+00,7.14663e-02
4878.076,6.03823e+00,7.50345e-02
4880.618,5.79467e+00,7.26196e-02
4883.159,5.51953e+00,6.61639e-02
4885.701,5.38920e+00,6.35351e-02
4888.243,5.33799e+00,6.49638e-02
4890.784,5.20664e+00,6.84473e-02
4893.326,5.04590e+00,6.87718e-02
4895.868,4.88425e+00,6.44758e-02
4898.410,4.88109e+00,6.11951e-02
4900.951,4.84254e+00,6.05761e-02
4903.493,4.82801e+00,6.30900e-02
4906.035,4.83250e+00,6.71232e-02
4908.577,4.70802e+00,6.52254e-02
4911.118,4.64041e+00,6.07469e-02
4913.660,4.67867e+00,5.92225e-02
4916.202,4.70365e+00,6.05358e-02
4918.744,4.65928e+00,6.43668e-02
4921.285,4.76973e+00,6.64510e-02
4923.827,4.91716e+00,6.39222e-02
4926.369,4.90628e+00,6.08466e-02
4928.910,4.99089e+00,6.10083e-02
4931.452,5.10118e+00,6.39422e-02
4933.994,5.39325e+00,6.97157e-02
4936.536,5.49386e+00,6.98321e-02
4939.077,5.65213e+00,6.56883e-02
4941.619,5.57211e+00,6.34514e-02
4944.161,5.78400e+00,6.58866e-02
4946.703,5.98319e+00,7.11799e-02
4949.244,6.01284e+00,7.33352e-02
4951.786,6.02132e+00,7.00582e-02
4954.328,6.10620e+00,6.69597e-02
4956.869,6.23704e+00,6.65858e-02
4959.411,6.25541e+00,6.94350e-02
4961.953,6.22697e+00,7.41030e-02
4964.495,6.29953e+00,7.39962e-02
4967.036,6.29495e+00,6.86920e-02
4969.578,6.34780e+00,6.69988e-02
4972.120,6.22746e+00,6.76186e-02
4974.662,6.23882e+00,7.22027e-02
4977.203,6.20092e+00,7.41665e-02
4979.745,6.14125e+00,7.09995e-02
4982.287,6.26134e+00,6.78986e-02
4984.828,6.13626e+00,6.66620e-02
4987.370,6.06685e+00,6.90222e-02
4989.912,6.10251e+00,7.38740e-02
4992.454,6.07933e+00,7.34104e-02
4994.995,6.05916e+00,6.79936e-02
4997.537,6.09911e+00,6.59055e-02
5000.079,5.97837e+00,6.63156e-02
5002.621,6.09287e+00,7.34672e-02
5005.162,6.15713e+00,7.35196e-02
5007.704,5.85890e+00,6.93888e-02
5010.246,6.10722e+00,6.70025e-02
5012.788,6.01995e+00,6.56767e-02
5015.329,5.97728e+00,6.78704e-02
5017.871,5.90410e+00,7.26525e-02
5020.413,5.76827e+00,7.18427e-02
5022.954,5.62270e+00,6.60133e-02
5025.496,5.48585e+00,6.32154e-02
5028.038,5.46492e+00,6.37271e-02
5030.580,5.51464e+00,6.77971e-02
5033.121,5.32135e+00,6.89208e-02
5035.663,5.28480e+00,6.64894e-02
5038.205,5.17287e+00,6.24522e-02
5040.747,5.13435e+00,6.11504e-02
5043.288,5.14036e+00,6.38292e-02
5045.830,5.14309e+00,6.87825e-02
5048.372,5.21287e+00,6.88398e-02
5050.913,5.16031e+00,6.39524e-02
5053.455,5.18256e+00,6.21976e-02
5055.997,5.19294e+00,6.20153e-02
5058.539,5.14944e+00,6.55960e-02
5061.080,5.32252e+00,6.92307e-02
5063.622,5.42069e+00,6.73272e-02
5066.164,5.51064e+00,6.41850e-02
5068.706,5.55542e+00,6.31880e-02
5071.247,5.56001e+00,6.49717e-02
5073.789,5.70500e+00,7.08429e-02
5076.331,5.73831e+00,7.11166e-02
5078.872,5.60780e+00,6.60355e-02
5081.414,5.68782e+00,6.37945e-02
5083.956,5.72135e+00,6.46536e-02
5086.498,5.66713e+00,6.83392e-02
5089.039,5.65592e+00,7.04981e-02
5091.581,5.67486e+00,6.85061e-02
5094.123,5.75473e+00,6.45758e-02
5096.665,5.79515e+00,6.37140e-02
5099.206,5.95284e+00,6.64809e-02
5101.748,5.89801e+00,7.11940e-02
5104.290,6.01900e+00,7.22297e-02
5106.832,6.08987e+00,6.79409e-02
5109.373,6.18931e+00,6.57711e-02
5111.915,6.21744e+00,6.60415e-02
5114.457,6.43926e+00,7.06980e-02
5116.998,6.52250e+00,7.42352e-02
5119.540,6.49527e+00,7.23611e-02
5122.082,6.72668e+00,6.88272e-02
5124.624,6.70746e+00,6.74984e-02
5127.165,6.68690e+00,6.95509e-02
