# DEC: -19.5125444444444
# TRANSIENT_ID: 75564
# REDSHIFT_ERR: None
# SPECTRUM_NOTES: None
# OBS_GROUP_ID: 65
# RLAP: None
# OBS_DATE: 2021-04-13 11:46:00+00:00
# UNIT_ID: None
# SPEC_DATA_FILE: None
# RA: 198.256583333333
# SPEC_PHASE: None
# SNID_PLOT_FILE: None
# FOLLOWUP_ID: None
# REDSHIFT_QUALITY: None
# DATA_QUALITY_ID: 7
# SPEC_PLOT_FILE: None
# REDSHIFT: None
# INSTRUMENT_ID: 1

wavelength,flux,fluxerr
4274.362,7.29348e+00,9.32824e-02
4276.891,7.20240e+00,9.98141e-02
4279.420,7.41982e+00,1.02502e-01
4281.949,7.37706e+00,9.53206e-02
4284.478,7.35550e+00,9.19935e-02
4287.007,7.30976e+00,9.46479e-02
4289.536,7.15996e+00,1.00402e-01
4292.065,7.19254e+00,9.90148e-02
4294.594,6.99428e+00,9.12244e-02
4297.123,6.89246e+00,8.93641e-02
4299.652,7.02735e+00,9.56077e-02
4302.181,6.97358e+00,9.87297e-02
4304.710,6.97596e+00,9.42783e-02
4307.239,6.76989e+00,8.83400e-02
4309.768,6.77060e+00,8.97469e-02
4312.297,6.84294e+00,9.72877e-02
4314.826,7.06271e+00,9.96815e-02
4317.356,7.05264e+00,9.27579e-02
4319.885,7.12630e+00,9.00496e-02
4322.414,7.15425e+00,9.37673e-02
4324.943,7.13682e+00,9.95346e-02
4327.472,7.11873e+00,9.74208e-02
4330.001,7.29429e+00,9.13654e-02
4332.530,7.29467e+00,9.05700e-02
4335.059,7.34102e+00,9.62964e-02
4337.588,7.24243e+00,9.91052e-02
4340.117,7.12636e+00,9.37658e-02
4342.646,7.19869e+00,8.94295e-02
4345.175,7.25935e+00,9.12193e-02
4347.704,7.31370e+00,9.91613e-02
4350.233,7.20350e+00,9.88145e-02
4352.762,7.18250e+00,9.14573e-02
4355.291,7.02616e+00,9.03362e-02
4357.820,6.74756e+00,9.81162e-02
4360.349,6.79858e+00,1.06278e-01
4362.879,6.69827e+00,9.88725e-02
4365.408,6.44763e+00,8.66227e-02
4367.937,6.43721e+00,8.53134e-02
4370.466,6.22531e+00,8.89735e-02
4372.995,6.15222e+00,9.13050e-02
4375.524,6.28874e+00,8.74980e-02
4378.053,6.14044e+00,8.23351e-02
4380.582,6.13051e+00,8.38789e-02
4383.111,6.10213e+00,9.04844e-02
4385.640,5.86871e+00,8.92577e-02
4388.169,5.54218e+00,8.01280e-02
4390.698,5.38997e+00,7.78358e-02
4393.227,5.14650e+00,7.95658e-02
4395.756,5.13878e+00,8.40409e-02
4398.285,5.03740e+00,8.13344e-02
4400.814,4.98990e+00,7.58007e-02
4403.343,4.70398e+00,7.38793e-02
4405.872,4.71919e+00,7.92347e-02
4408.401,4.76637e+00,8.15444e-02
4410.931,4.65460e+00,7.64601e-02
4413.460,4.65019e+00,7.31033e-02
4415.989,4.58420e+00,7.46156e-02
4418.518,4.51805e+00,8.04598e-02
4421.047,4.51157e+00,8.00331e-02
4423.576,4.30765e+00,7.26942e-02
4426.105,4.23423e+00,7.07678e-02
4428.634,4.15363e+00,7.37960e-02
4431.163,3.92197e+00,7.59499e-02
4433.692,4.06714e+00,7.46178e-02
4436.221,4.00358e+00,7.00900e-02
4438.750,4.05023e+00,7.06553e-02
4441.279,4.10101e+00,7.58261e-02
4443.808,3.93122e+00,7.64008e-02
4446.337,3.91026e+00,7.15546e-02
4448.866,3.92789e+00,6.92993e-02
4451.395,3.90367e+00,7.10108e-02
4453.924,3.92610e+00,7.64885e-02
4456.454,3.82401e+00,7.52739e-02
4458.983,3.81618e+00,6.96145e-02
4461.512,3.86613e+00,6.78218e-02
4464.041,3.89890e+00,7.26407e-02
4466.570,3.93622e+00,7.61362e-02
4469.099,3.98550e+00,7.37251e-02
4471.628,4.08653e+00,7.00813e-02
4474.157,4.13090e+00,7.07882e-02
4476.686,4.19845e+00,7.65212e-02
4479.215,4.56154e+00,7.98084e-02
4481.744,4.57193e+00,7.50391e-02
4484.273,4.67152e+00,7.28544e-02
4486.802,4.78780e+00,7.54762e-02
4489.331,4.85165e+00,8.16427e-02
4491.860,4.86107e+00,8.08165e-02
4494.389,5.00978e+00,7.55161e-02
4496.918,5.05351e+00,7.46828e-02
4499.447,5.04789e+00,7.85228e-02
4501.977,5.03197e+00,8.16272e-02
4504.506,5.10018e+00,7.89151e-02
4507.035,5.18750e+00,7.49820e-02
4509.564,5.35501e+00,7.64520e-02
4512.093,5.34745e+00,8.23725e-02
4514.622,5.50517e+00,8.42114e-02
4517.151,5.69373e+00,7.92987e-02
4519.680,5.85384e+00,7.75003e-02
4522.209,5.93660e+00,8.08975e-02
4524.738,6.17316e+00,8.76499e-02
4527.267,6.31452e+00,8.70238e-02
4529.796,6.26103e+00,8.05076e-02
4532.325,6.37400e+00,8.01699e-02
4534.854,6.40792e+00,8.50699e-02
4537.383,6.51885e+00,8.85290e-02
4539.912,6.67925e+00,8.58333e-02
4542.441,6.61442e+00,8.11485e-02
4544.970,6.70430e+00,8.23739e-02
4547.499,6.87172e+00,8.94129e-02
4550.029,7.07241e+00,9.12316e-02
4552.558,7.25666e+00,8.53944e-02
4555.087,7.23409e+00,8.25876e-02
4557.616,7.39842e+00,8.64609e-02
4560.145,7.66623e+00,9.29315e-02
4562.674,7.97131e+00,9.26438e-02
4565.203,8.02772e+00,8.66267e-02
4567.732,8.27483e+00,8.66612e-02
4570.261,8.67218e+00,9.35890e-02
4572.790,8.79959e+00,9.73708e-02
4575.319,9.00085e+00,9.37265e-02
4577.848,8.97598e+00,8.88016e-02
4580.377,9.36492e+00,9.21594e-02
4582.906,9.61544e+00,1.00518e-01
4585.435,9.88776e+00,1.02071e-01
4587.964,9.67901e+00,9.36577e-02
4590.493,9.71587e+00,9.11568e-02
4593.022,9.82020e+00,9.51377e-02
4595.552,1.00296e+01,1.01745e-01
4598.081,9.92824e+00,9.90279e-02
4600.610,9.81757e+00,9.19556e-02
4603.139,9.77998e+00,9.11502e-02
4605.668,9.89383e+00,9.75710e-02
4608.197,9.97966e+00,1.00649e-01
4610.726,1.00185e+01,9.57310e-02
4613.255,1.00046e+01,9.04470e-02
4615.784,9.98831e+00,9.29283e-02
4618.313,1.00592e+01,1.00789e-01
4620.842,1.00906e+01,1.01144e-01
4623.371,1.01466e+01,9.37196e-02
4625.900,1.01035e+01,9.07936e-02
4628.429,1.03545e+01,9.60582e-02
4630.958,1.00951e+01,1.00150e-01
4633.487,1.03926e+01,9.88235e-02
4636.016,1.05747e+01,9.31858e-02
4638.545,1.06068e+01,9.30717e-02
4641.075,1.06178e+01,9.92856e-02
4643.604,1.07483e+01,1.02367e-01
4646.133,1.07361e+01,9.68654e-02
4648.662,1.06705e+01,9.22594e-02
4651.191,1.09944e+01,9.58885e-02
4653.720,1.09617e+01,1.03589e-01
4656.249,1.06799e+01,1.02345e-01
4658.778,1.09078e+01,9.52444e-02
4661.307,1.09023e+01,9.31019e-02
4663.836,1.08159e+01,9.70290e-02
4666.365,1.07811e+01,1.02036e-01
4668.894,1.06480e+01,9.82779e-02
4671.423,1.07701e+01,9.28931e-02
4673.952,1.06337e+01,9.25246e-02
4676.481,1.05288e+01,9.84338e-02
4679.010,1.05389e+01,1.00377e-01
4681.539,1.03587e+01,9.36396e-02
4684.068,1.01645e+01,8.91160e-02
4686.597,9.93487e+00,9.05061e-02
4689.127,9.57481e+00,9.58745e-02
4691.656,9.39475e+00,9.45421e-02
4694.185,9.16371e+00,8.61798e-02
4696.714,8.92589e+00,8.34125e-02
4699.243,8.77891e+00,8.69552e-02
4701.772,8.70499e+00,9.07116e-02
4704.301,8.34860e+00,8.60131e-02
4706.830,7.95484e+00,7.93275e-02
4709.359,7.89616e+00,7.94678e-02
4711.888,7.64895e+00,8.38774e-02
4714.417,7.48273e+00,8.45404e-02
4716.946,7.32490e+00,7.84436e-02
4719.475,7.16261e+00,7.46206e-02
4722.004,7.06712e+00,7.64095e-02
4724.533,6.97286e+00,8.13837e-02
4727.062,6.83418e+00,8.01907e-02
4729.591,6.81686e+00,7.40118e-02
4732.120,6.77197e+00,7.30026e-02
4734.650,6.58653e+00,7.58927e-02
4737.179,6.69062e+00,7.95410e-02
4739.708,6.53378e+00,7.54630e-02
4742.237,6.49000e+00,7.12477e-02
4744.766,6.53847e+00,7.20927e-02
4747.295,6.59469e+00,7.76236e-02
4749.824,6.54854e+00,7.82628e-02
4752.353,6.54501e+00,7.31986e-02
4754.882,6.50994e+00,7.02592e-02
4757.411,6.52179e+00,7.25157e-02
4759.940,6.49010e+00,7.72917e-02
4762.469,6.44171e+00,7.60611e-02
4764.998,6.56337e+00,7.11748e-02
4767.527,6.49955e+00,7.01488e-02
4770.056,6.50479e+00,7.38809e-02
4772.585,6.54404e+00,7.70429e-02
4775.114,6.36278e+00,7.29411e-02
4777.643,6.12986e+00,6.80608e-02
4780.173,5.93019e+00,6.78161e-02
4782.702,5.65259e+00,7.12903e-02
4785.231,5.22194e+00,6.94589e-02
4787.760,4.93002e+00,6.29433e-02
4790.289,4.89398e+00,6.08950e-02
4792.818,4.74249e+00,6.23028e-02
4795.347,4.55396e+00,6.48836e-02
4797.876,4.44698e+00,6.31211e-02
4800.405,4.25815e+00,5.75138e-02
4802.934,4.17331e+00,5.66811e-02
4805.463,4.23564e+00,6.04248e-02
4807.992,4.33436e+00,6.30880e-02
4810.521,4.25923e+00,5.98298e-02
4813.050,4.36742e+00,5.73619e-02
4815.579,4.56797e+00,5.98894e-02
4818.108,4.45580e+00,6.40859e-02
4820.637,4.58158e+00,6.49626e-02
4823.166,4.69332e+00,6.09179e-02
4825.695,4.89770e+00,6.03827e-02
4828.225,5.09065e+00,6.38309e-02
4830.754,5.15608e+00,6.82166e-02
4833.283,5.14128e+00,6.66494e-02
4835.812,5.41200e+00,6.37855e-02
4838.341,5.45673e+00,6.40495e-02
4840.870,5.62556e+00,6.92498e-02
4843.399,5.69528e+00,7.09950e-02
4845.928,5.74921e+00,6.80200e-02
4848.457,5.82027e+00,6.50071e-02
4850.986,5.88490e+00,6.77333e-02
4853.515,5.78175e+00,7.16990e-02
4856.044,5.79640e+00,7.18098e-02
4858.573,5.89935e+00,6.67603e-02
4861.102,5.87167e+00,6.51773e-02
4863.631,5.77344e+00,6.73984e-02
4866.160,5.72056e+00,7.09434e-02
4868.689,5.64323e+00,6.87329e-02
4871.218,5.39634e+00,6.28279e-02
4873.748,5.34510e+00,6.26621e-02
4876.277,5.15102e+00,6.55659e-02
4878.806,4.91116e+00,6.61230e-02
4881.335,4.80113e+00,6.18957e-02
4883.864,4.81351e+00,5.93369e-02
4886.393,4.60775e+00,5.93319e-02
4888.922,4.58621e+00,6.42118e-02
4891.451,4.38787e+00,6.27938e-02
4893.980,4.38051e+00,5.77849e-02
4896.509,4.35604e+00,5.63900e-02
4899.038,4.46016e+00,5.97642e-02
4901.567,4.50349e+00,6.28791e-02
4904.096,4.54730e+00,6.14718e-02
4906.625,4.52015e+00,5.74068e-02
4909.154,4.57941e+00,5.80561e-02
4911.683,4.56593e+00,6.21248e-02
4914.212,4.67250e+00,6.40535e-02
4916.741,4.62600e+00,5.98590e-02
4919.270,4.66687e+00,5.76944e-02
4921.800,4.76472e+00,5.97229e-02
4924.329,4.85751e+00,6.51357e-02
4926.858,4.79715e+00,6.44588e-02
4929.387,4.81936e+00,5.94966e-02
4931.916,4.98003e+00,5.94847e-02
4934.445,5.12356e+00,6.30351e-02
4936.974,5.34429e+00,6.73511e-02
4939.503,5.45625e+00,6.56215e-02
4942.032,5.66279e+00,6.29444e-02
4944.561,5.70261e+00,6.34334e-02
4947.090,5.83925e+00,6.88227e-02
4949.619,5.81611e+00,6.98759e-02
4952.148,5.84635e+00,6.58319e-02
4954.677,6.09119e+00,6.45723e-02
4957.206,6.14627e+00,6.65122e-02
4959.735,6.21541e+00,7.20347e-02
4962.264,6.25629e+00,7.14590e-02
4964.793,6.34079e+00,6.66654e-02
4967.323,6.34338e+00,6.56832e-02
4969.852,6.33387e+00,6.92441e-02
4972.381,6.52538e+00,7.33434e-02
4974.910,6.49420e+00,7.09280e-02
4977.439,6.41847e+00,6.67780e-02
4979.968,6.29376e+00,6.68382e-02
4982.497,6.41164e+00,7.26450e-02
4985.026,6.37402e+00,7.32518e-02
4987.555,6.30960e+00,6.82185e-02
4990.084,6.19455e+00,6.50680e-02
4992.613,6.24773e+00,6.74224e-02
4995.142,6.11952e+00,7.13655e-02
4997.671,6.16294e+00,7.05236e-02
5000.200,6.15521e+00,6.71430e-02
5002.729,6.07011e+00,6.46504e-02
5005.258,6.13151e+00,6.82547e-02
5007.787,6.06173e+00,7.06147e-02
5010.316,6.02661e+00,6.75027e-02
5012.846,6.02672e+00,6.41302e-02
5015.375,5.82317e+00,6.40295e-02
5017.904,5.67128e+00,6.80635e-02
5020.433,5.44551e+00,6.78075e-02
5022.962,5.32199e+00,6.24366e-02
5025.491,5.22447e+00,6.01022e-02
5028.020,5.13877e+00,6.16451e-02
5030.549,5.09395e+00,6.55990e-02
5033.078,4.94648e+00,6.35329e-02
5035.607,4.85010e+00,5.85297e-02
5038.136,4.75104e+00,5.76739e-02
5040.665,4.69322e+00,6.09037e-02
5043.194,4.64515e+00,6.27512e-02
5045.723,4.66596e+00,6.00755e-02
5048.252,4.55363e+00,5.63261e-02
5050.781,4.50514e+00,5.70823e-02
5053.310,4.50501e+00,6.16478e-02
5055.839,4.50044e+00,6.19586e-02
5058.368,4.40323e+00,5.69508e-02
5060.898,4.43433e+00,5.54902e-02
5063.427,4.58694e+00,5.86998e-02
5065.956,4.60164e+00,6.24393e-02
5068.485,4.57449e+00,6.10991e-02
5071.014,4.61877e+00,5.72481e-02
5073.543,4.57545e+00,5.64674e-02
5076.072,4.65725e+00,6.05447e-02
5078.601,4.63880e+00,6.26505e-02
5081.130,4.55536e+00,5.94110e-02
5083.659,4.48336e+00,5.64241e-02
5086.188,4.49190e+00,5.75118e-02
5088.717,4.48393e+00,6.18466e-02
5091.246,4.53939e+00,6.20249e-02
5093.775,4.39329e+00,5.63179e-02
5096.304,4.43516e+00,5.54961e-02
5098.833,4.35769e+00,5.72939e-02
5101.362,4.45756e+00,6.10322e-02
5103.891,4.47690e+00,5.96816e-02
5106.421,4.44852e+00,5.54804e-02
5108.950,4.52120e+00,5.59700e-02
5111.479,4.55555e+00,5.98906e-02
5114.008,4.70557e+00,6.23399e-02
5116.537,4.61260e+00,5.85001e-02
5119.066,4.63094e+00,5.59436e-02
